"Date","Price","Open","High","Low","Vol.","Change %"
"11-11-2025","3,749.10","3,699.90","3,759.00","3,670.00","3.04M","2.33%"
"10-11-2025","3,663.90","3,690.20","3,715.80","3,645.10","1.62M","-0.71%"
"07-11-2025","3,690.20","3,615.60","3,718.00","3,566.80","2.60M","1.98%"
"06-11-2025","3,618.50","3,625.00","3,674.70","3,586.30","4.54M","1.04%"
"04-11-2025","3,581.20","3,548.60","3,632.80","3,537.20","3.49M","0.91%"
"03-11-2025","3,548.90","3,511.00","3,590.00","3,511.00","1.78M","1.77%"
"31-10-2025","3,487.20","3,516.10","3,526.70","3,483.70","1.92M","-0.43%"
"30-10-2025","3,502.10","3,540.00","3,550.00","3,496.00","2.10M","-0.92%"
"29-10-2025","3,534.70","3,580.00","3,583.50","3,522.10","2.53M","-1.24%"
"28-10-2025","3,579.10","3,605.00","3,624.90","3,562.00","2.85M","-0.90%"
"27-10-2025","3,611.60","3,626.80","3,635.30","3,593.00","1.44M","-0.37%"
"24-10-2025","3,625.00","3,630.00","3,655.30","3,615.10","1.65M","0.04%"
"23-10-2025","3,623.60","3,632.10","3,650.00","3,600.00","3.72M","0.07%"
"21-10-2025","3,621.20","3,608.20","3,628.10","3,604.30","286.95K","0.61%"
"20-10-2025","3,599.10","3,674.00","3,676.00","3,593.00","2.83M","-1.32%"
"17-10-2025","3,647.20","3,561.00","3,656.00","3,560.10","3.34M","2.43%"
"16-10-2025","3,560.80","3,503.00","3,573.20","3,498.30","2.13M","1.82%"
"15-10-2025","3,497.20","3,461.00","3,500.00","3,460.00","1.32M","1.08%"
"14-10-2025","3,459.80","3,469.90","3,487.10","3,428.00","1.52M","0.00%"
"13-10-2025","3,459.70","3,432.00","3,470.00","3,432.00","1.09M","0.14%"
"10-10-2025","3,454.90","3,425.00","3,473.90","3,395.70","1.42M","0.35%"
"09-10-2025","3,442.90","3,450.00","3,475.00","3,424.00","2.00M","0.48%"
"08-10-2025","3,426.50","3,500.00","3,509.70","3,422.60","1.44M","-1.90%"
"07-10-2025","3,492.80","3,468.10","3,521.40","3,465.10","1.51M","0.60%"
"06-10-2025","3,472.00","3,462.00","3,480.00","3,425.10","1.16M","0.29%"
"03-10-2025","3,462.00","3,462.10","3,492.40","3,404.20","2.36M","-0.04%"
"01-10-2025","3,463.40","3,419.20","3,501.00","3,415.50","2.36M","1.06%"
"30-09-2025","3,427.00","3,420.00","3,454.00","3,393.10","2.61M","0.26%"
"29-09-2025","3,418.10","3,419.00","3,458.00","3,405.00","3.18M","0.64%"
"26-09-2025","3,396.50","3,510.00","3,547.50","3,391.60","3.05M","-3.78%"
"25-09-2025","3,530.00","3,579.90","3,584.10","3,521.80","2.11M","-1.26%"
"24-09-2025","3,574.90","3,614.50","3,626.30","3,568.00","1.32M","-1.10%"
"23-09-2025","3,614.60","3,610.00","3,679.20","3,606.80","2.52M","0.83%"
"22-09-2025","3,584.80","3,600.00","3,616.60","3,569.30","1.66M","-0.20%"
"19-09-2025","3,592.10","3,601.00","3,636.70","3,584.50","4.02M","-1.38%"
"18-09-2025","3,642.20","3,636.10","3,650.00","3,603.30","2.48M","0.25%"
"17-09-2025","3,633.20","3,608.00","3,644.90","3,593.10","2.24M","0.70%"
"16-09-2025","3,608.00","3,545.00","3,619.90","3,528.90","2.47M","2.20%"
"15-09-2025","3,530.30","3,590.00","3,603.40","3,526.60","2.55M","-1.66%"
"12-09-2025","3,589.90","3,594.90","3,641.00","3,582.00","2.84M","-0.16%"
"11-09-2025","3,595.70","3,620.00","3,647.90","3,580.00","1.95M","-0.24%"
"10-09-2025","3,604.40","3,702.00","3,708.90","3,591.40","2.30M","-2.49%"
"09-09-2025","3,696.30","3,702.20","3,723.80","3,673.10","2.88M","-0.14%"
"08-09-2025","3,701.40","3,585.00","3,715.20","3,579.10","4.62M","3.93%"
"05-09-2025","3,561.30","3,511.00","3,577.80","3,481.50","3.70M","2.29%"
"04-09-2025","3,481.50","3,527.00","3,550.00","3,463.40","7.60M","5.95%"
"03-09-2025","3,286.00","3,269.00","3,293.70","3,232.80","2.67M","1.59%"
"02-09-2025","3,234.50","3,325.00","3,330.00","3,223.00","3.07M","-2.44%"
"01-09-2025","3,315.40","3,191.10","3,324.90","3,191.10","3.53M","3.62%"
"29-08-2025","3,199.50","3,271.00","3,280.00","3,187.00","3.02M","-2.91%"
"28-08-2025","3,295.30","3,375.00","3,375.00","3,287.30","2.94M","-1.07%"
"26-08-2025","3,330.80","3,395.00","3,414.00","3,318.10","3.12M","-2.00%"
"25-08-2025","3,398.90","3,428.00","3,429.00","3,381.80","1.86M","-0.12%"
"22-08-2025","3,403.00","3,380.00","3,420.00","3,375.40","2.51M","0.83%"
"21-08-2025","3,375.10","3,410.00","3,410.00","3,370.00","1.96M","-0.60%"
"20-08-2025","3,395.60","3,354.10","3,404.20","3,335.00","2.96M","1.24%"
"19-08-2025","3,354.00","3,400.00","3,403.90","3,338.10","2.60M","-0.86%"
"18-08-2025","3,383.10","3,350.00","3,432.00","3,335.30","5.79M","3.60%"
"14-08-2025","3,265.40","3,273.20","3,313.50","3,262.00","1.51M","-0.51%"
"13-08-2025","3,282.20","3,255.00","3,300.00","3,238.70","2.44M","1.41%"
"12-08-2025","3,236.50","3,186.10","3,253.00","3,185.10","3.32M","1.58%"
"11-08-2025","3,186.20","3,150.90","3,230.00","3,130.30","2.05M","1.34%"
"08-08-2025","3,144.20","3,207.00","3,214.90","3,135.60","1.72M","-2.08%"
"07-08-2025","3,211.10","3,198.00","3,229.60","3,161.10","2.37M","-0.51%"
"06-08-2025","3,227.50","3,212.20","3,240.10","3,178.60","1.87M","0.48%"
"05-08-2025","3,212.20","3,195.00","3,222.00","3,170.10","1.81M","0.37%"
"04-08-2025","3,200.20","3,170.00","3,223.00","3,160.00","2.68M","1.29%"
"01-08-2025","3,159.30","3,205.00","3,205.00","3,116.70","3.78M","-1.37%"
"31-07-2025","3,203.10","3,225.00","3,238.20","3,135.60","4.47M","-0.18%"
"30-07-2025","3,208.90","3,195.00","3,241.60","3,151.90","2.20M","0.30%"
"29-07-2025","3,199.40","3,203.00","3,225.90","3,186.60","1.82M","-0.32%"
"28-07-2025","3,209.80","3,246.40","3,256.90","3,199.20","1.94M","-1.13%"
"25-07-2025","3,246.40","3,256.00","3,259.00","3,214.00","1.48M","-0.44%"
"24-07-2025","3,260.90","3,255.00","3,286.50","3,243.70","1.47M","-0.24%"
"23-07-2025","3,268.80","3,260.00","3,303.00","3,248.00","2.16M","0.36%"
"22-07-2025","3,257.20","3,246.70","3,271.90","3,210.50","1.85M","0.32%"
"21-07-2025","3,246.70","3,177.00","3,253.60","3,152.80","2.44M","1.70%"
"18-07-2025","3,192.40","3,208.00","3,252.00","3,176.70","2.04M","-0.08%"
"17-07-2025","3,195.00","3,186.30","3,238.00","3,171.00","3.27M","-0.05%"
"16-07-2025","3,196.50","3,128.60","3,210.00","3,082.40","2.89M","2.17%"
"15-07-2025","3,128.60","3,086.10","3,148.30","3,082.90","2.83M","1.18%"
"14-07-2025","3,092.10","3,072.80","3,104.80","3,053.60","2.96M","0.61%"
"11-07-2025","3,073.20","3,158.00","3,162.40","3,062.40","3.04M","-2.82%"
"10-07-2025","3,162.40","3,172.10","3,192.60","3,137.60","1.70M","-0.44%"
"09-07-2025","3,176.30","3,145.00","3,189.00","3,141.00","1.25M","0.58%"
"08-07-2025","3,157.90","3,150.00","3,168.00","3,123.00","1.51M","-0.07%"
"07-07-2025","3,160.20","3,162.50","3,173.00","3,152.10","853.46K","-0.07%"
"04-07-2025","3,162.50","3,161.10","3,177.00","3,134.10","968.01K","-0.37%"
"03-07-2025","3,174.40","3,165.20","3,221.00","3,164.80","2.10M","0.29%"
"02-07-2025","3,165.20","3,168.00","3,202.70","3,153.70","1.56M","-0.34%"
"01-07-2025","3,176.10","3,188.00","3,218.00","3,168.20","1.41M","-0.22%"
"30-06-2025","3,183.20","3,205.40","3,219.80","3,161.00","2.08M","-0.63%"
"27-06-2025","3,203.30","3,205.00","3,241.50","3,187.10","5.10M","-0.39%"
"26-06-2025","3,215.80","3,225.90","3,238.00","3,183.50","2.91M","0.01%"
"25-06-2025","3,215.50","3,180.00","3,225.50","3,160.50","2.08M","2.08%"
"24-06-2025","3,150.10","3,155.10","3,216.60","3,136.80","2.83M","0.48%"
"23-06-2025","3,135.00","3,163.60","3,184.40","3,122.70","1.73M","-1.55%"
"20-06-2025","3,184.40","3,100.00","3,203.00","3,090.30","8.32M","2.90%"
"19-06-2025","3,094.80","3,038.00","3,106.90","3,034.20","2.48M","1.77%"
"18-06-2025","3,041.10","3,000.00","3,074.90","2,986.60","2.16M","1.13%"
"17-06-2025","3,007.20","3,043.00","3,043.00","2,994.00","1.46M","-0.54%"
"16-06-2025","3,023.60","3,001.00","3,045.00","2,988.10","1.67M","0.59%"
"13-06-2025","3,006.00","2,932.00","3,018.50","2,932.00","2.00M","-0.44%"
"12-06-2025","3,019.20","3,088.00","3,094.00","3,007.00","2.28M","-2.00%"
"11-06-2025","3,080.70","3,085.00","3,124.00","3,076.00","1.75M","0.43%"
"10-06-2025","3,067.50","3,102.00","3,106.90","3,059.80","1.79M","-0.64%"
"09-06-2025","3,087.40","3,130.00","3,141.00","3,078.00","1.36M","-0.61%"
"06-06-2025","3,106.50","3,041.60","3,112.90","3,027.00","2.03M","2.13%"
"05-06-2025","3,041.60","3,078.00","3,095.00","2,994.80","3.50M","-0.39%"
