"Date","Price","Open","High","Low","Vol.","Change %"
"20-10-2025","2,548.10","2,561.30","2,579.00","2,537.10","747.35K","-0.05%"
"17-10-2025","2,549.40","2,560.00","2,577.20","2,543.10","682.97K","-0.32%"
"16-10-2025","2,557.60","2,544.80","2,579.70","2,540.90","1.02M","0.98%"
"15-10-2025","2,532.80","2,535.00","2,561.40","2,527.30","759.77K","0.63%"
"14-10-2025","2,517.00","2,538.90","2,538.90","2,485.20","673.05K","-0.41%"
"13-10-2025","2,527.40","2,529.10","2,542.10","2,504.00","645.48K","-0.92%"
"10-10-2025","2,550.90","2,552.00","2,565.00","2,538.80","690.14K","0.33%"
"09-10-2025","2,542.40","2,535.00","2,559.00","2,522.20","651.70K","0.73%"
"08-10-2025","2,524.10","2,562.00","2,565.00","2,500.00","1.06M","-0.71%"
"07-10-2025","2,542.20","2,580.70","2,617.30","2,533.10","1.12M","-1.22%"
"06-10-2025","2,573.50","2,589.10","2,599.80","2,562.60","654.96K","-0.63%"
"03-10-2025","2,589.90","2,595.00","2,612.90","2,564.40","917.65K","-0.11%"
"01-10-2025","2,592.70","2,518.40","2,603.40","2,472.10","1.57M","3.46%"
"30-09-2025","2,505.90","2,522.00","2,535.00","2,490.60","712.59K","-0.14%"
"29-09-2025","2,509.50","2,543.70","2,555.00","2,505.00","1.01M","-1.34%"
"26-09-2025","2,543.70","2,572.80","2,605.00","2,535.00","1.04M","-1.27%"
"25-09-2025","2,576.40","2,625.00","2,647.90","2,567.00","1.49M","-1.66%"
"24-09-2025","2,619.80","2,655.00","2,676.00","2,614.40","1.72M","-2.11%"
"23-09-2025","2,676.40","2,642.60","2,695.00","2,593.00","5.61M","1.78%"
"22-09-2025","2,629.50","2,535.00","2,659.00","2,522.10","7.02M","4.18%"
"19-09-2025","2,524.00","2,495.00","2,579.00","2,466.10","7.97M","5.08%"
"18-09-2025","2,402.00","2,414.50","2,438.00","2,388.40","703.73K","0.00%"
"17-09-2025","2,402.00","2,417.00","2,417.00","2,391.00","514.35K","0.11%"
"16-09-2025","2,399.40","2,410.00","2,415.80","2,388.00","752.98K","0.67%"
"15-09-2025","2,383.40","2,392.00","2,402.80","2,378.10","298.13K","-0.36%"
"12-09-2025","2,392.00","2,416.90","2,421.60","2,387.10","533.97K","-0.28%"
"11-09-2025","2,398.80","2,348.00","2,418.70","2,340.20","2.11M","2.50%"
"10-09-2025","2,340.20","2,330.00","2,345.90","2,325.10","390.49K","1.24%"
"09-09-2025","2,311.60","2,320.00","2,325.00","2,297.00","369.43K","0.03%"
"08-09-2025","2,310.90","2,290.00","2,333.90","2,286.00","542.81K","1.29%"
"05-09-2025","2,281.40","2,275.00","2,293.50","2,248.00","443.01K","0.11%"
"04-09-2025","2,278.80","2,309.90","2,317.30","2,275.00","392.70K","-0.43%"
"03-09-2025","2,288.70","2,285.00","2,293.00","2,263.10","443.63K","0.64%"
"02-09-2025","2,274.20","2,291.00","2,302.00","2,264.00","481.89K","-0.44%"
"01-09-2025","2,284.20","2,259.00","2,288.00","2,252.10","425.64K","1.76%"
"29-08-2025","2,244.70","2,283.00","2,289.70","2,240.00","795.70K","-1.34%"
"28-08-2025","2,275.20","2,271.90","2,327.90","2,255.00","907.87K","0.14%"
"26-08-2025","2,272.00","2,304.00","2,309.30","2,249.40","1.07M","-1.34%"
"25-08-2025","2,302.90","2,335.70","2,348.40","2,300.00","542.46K","-0.95%"
"22-08-2025","2,324.90","2,369.90","2,376.30","2,321.00","584.21K","-2.20%"
"21-08-2025","2,377.20","2,387.10","2,397.00","2,371.40","441.87K","-0.41%"
"20-08-2025","2,387.10","2,380.00","2,406.00","2,372.10","780.03K","-0.05%"
"19-08-2025","2,388.40","2,339.90","2,395.60","2,314.10","1.07M","2.35%"
"18-08-2025","2,333.60","2,309.60","2,360.00","2,300.00","988.63K","2.28%"
"14-08-2025","2,281.60","2,288.00","2,304.00","2,267.70","998.11K","0.07%"
"13-08-2025","2,280.10","2,299.00","2,314.90","2,245.40","833.68K","-0.35%"
"12-08-2025","2,288.20","2,280.10","2,314.70","2,267.00","1.08M","0.21%"
"11-08-2025","2,283.40","2,196.00","2,302.00","2,183.00","2.38M","4.83%"
"08-08-2025","2,178.10","2,247.00","2,260.90","2,164.80","2.55M","-3.19%"
"07-08-2025","2,249.80","2,290.00","2,295.00","2,202.80","1.53M","-2.20%"
"06-08-2025","2,300.30","2,333.90","2,347.90","2,296.00","631.58K","-1.20%"
"05-08-2025","2,328.20","2,370.00","2,370.00","2,316.00","576.74K","-1.50%"
"04-08-2025","2,363.60","2,360.00","2,374.70","2,338.20","576.43K","0.54%"
"01-08-2025","2,350.90","2,425.00","2,444.90","2,333.00","976.34K","-3.28%"
"31-07-2025","2,430.70","2,509.90","2,520.00","2,422.60","1.46M","-4.03%"
"30-07-2025","2,532.90","2,547.90","2,552.60","2,525.00","262.06K","-0.59%"
"29-07-2025","2,547.90","2,529.00","2,557.40","2,507.50","424.78K","1.01%"
"28-07-2025","2,522.30","2,549.00","2,585.00","2,512.60","428.41K","-1.09%"
"25-07-2025","2,550.10","2,605.00","2,617.00","2,544.10","424.61K","-2.24%"
"24-07-2025","2,608.40","2,615.40","2,624.20","2,595.00","253.78K","-0.23%"
"23-07-2025","2,614.50","2,600.70","2,625.90","2,593.50","316.42K","1.03%"
"22-07-2025","2,587.80","2,626.00","2,630.00","2,581.60","387.06K","-1.21%"
"21-07-2025","2,619.50","2,596.30","2,624.90","2,585.00","369.78K","0.90%"
"18-07-2025","2,596.10","2,612.00","2,626.70","2,584.20","479.94K","-0.78%"
"17-07-2025","2,616.60","2,612.00","2,654.50","2,605.30","785.77K","0.31%"
"16-07-2025","2,608.50","2,602.50","2,619.50","2,595.50","686.64K","0.40%"
"15-07-2025","2,598.20","2,588.00","2,606.90","2,576.00","379.43K","0.65%"
"14-07-2025","2,581.30","2,555.00","2,604.80","2,543.50","536.59K","0.88%"
"11-07-2025","2,558.70","2,575.00","2,591.90","2,551.90","390.65K","-0.86%"
"10-07-2025","2,581.00","2,591.00","2,604.00","2,575.00","306.57K","-0.08%"
"09-07-2025","2,583.00","2,599.00","2,609.90","2,570.00","396.88K","-0.32%"
"08-07-2025","2,591.30","2,586.00","2,600.00","2,573.00","357.70K","0.59%"
"07-07-2025","2,576.10","2,602.00","2,605.40","2,572.00","412.16K","-0.88%"
"04-07-2025","2,599.10","2,617.00","2,617.00","2,582.20","370.31K","-0.46%"
"03-07-2025","2,611.20","2,634.00","2,644.00","2,605.10","502.72K","-0.72%"
"02-07-2025","2,630.20","2,634.00","2,646.00","2,613.60","621.41K","0.32%"
"01-07-2025","2,621.80","2,624.90","2,645.00","2,603.00","729.20K","0.09%"
"30-06-2025","2,619.40","2,650.00","2,653.90","2,605.90","694.82K","-1.02%"
"27-06-2025","2,646.30","2,587.70","2,681.60","2,582.00","4.05M","2.32%"
"26-06-2025","2,586.20","2,535.00","2,593.60","2,522.20","1.34M","2.33%"
"25-06-2025","2,527.20","2,519.90","2,541.60","2,512.10","921.35K","0.86%"
"24-06-2025","2,505.60","2,504.00","2,544.60","2,500.20","996.41K","1.36%"
"23-06-2025","2,472.00","2,438.00","2,492.60","2,421.00","790.54K","0.96%"
"20-06-2025","2,448.40","2,428.00","2,461.30","2,415.00","3.00M","1.15%"
"19-06-2025","2,420.60","2,466.30","2,468.90","2,405.10","688.21K","-1.57%"
"18-06-2025","2,459.10","2,491.90","2,495.90","2,445.40","667.04K","-1.18%"
"17-06-2025","2,488.50","2,535.00","2,539.60","2,479.00","703.34K","-2.18%"
"16-06-2025","2,544.00","2,500.00","2,563.30","2,462.00","956.46K","1.44%"
"13-06-2025","2,507.90","2,498.00","2,516.00","2,460.00","695.87K","-1.41%"
"12-06-2025","2,543.70","2,591.50","2,601.80","2,530.00","955.10K","-1.45%"
"11-06-2025","2,581.20","2,630.00","2,630.90","2,563.10","745.43K","-1.22%"
"10-06-2025","2,613.10","2,600.00","2,663.20","2,577.70","2.08M","1.20%"
"09-06-2025","2,582.10","2,545.00","2,604.10","2,524.50","1.71M","1.89%"
"06-06-2025","2,534.20","2,514.90","2,553.30","2,504.00","640.68K","1.19%"
"05-06-2025","2,504.40","2,495.00","2,530.10","2,487.50","673.21K","0.60%"
"04-06-2025","2,489.40","2,480.00","2,503.00","2,441.10","552.67K","0.75%"
"03-06-2025","2,470.90","2,511.00","2,512.50","2,452.00","962.71K","-1.90%"
"02-06-2025","2,518.80","2,527.00","2,564.00","2,514.90","1.01M","-0.04%"
"30-05-2025","2,519.90","2,550.00","2,564.00","2,513.80","684.59K","-0.82%"
"29-05-2025","2,540.80","2,536.70","2,559.00","2,511.00","802.32K","1.03%"
"28-05-2025","2,515.00","2,559.00","2,559.00","2,510.00","575.99K","-1.00%"
"27-05-2025","2,540.30","2,545.90","2,569.10","2,526.10","514.94K","-0.29%"
"26-05-2025","2,547.70","2,549.10","2,568.90","2,541.30","552.91K","0.30%"
"23-05-2025","2,540.00","2,499.00","2,548.10","2,490.50","968.42K","2.11%"
"22-05-2025","2,487.60","2,500.40","2,521.90","2,465.30","906.91K","-0.51%"
"21-05-2025","2,500.40","2,509.70","2,524.50","2,483.70","529.23K","-0.05%"
"20-05-2025","2,501.60","2,545.00","2,564.80","2,492.50","628.02K","-1.54%"
"19-05-2025","2,540.60","2,571.30","2,578.80","2,536.00","681.00K","-0.56%"
"16-05-2025","2,555.00","2,529.00","2,584.20","2,516.20","1.64M","1.39%"
"15-05-2025","2,520.00","2,463.40","2,526.80","2,450.70","1.55M","2.36%"
"14-05-2025","2,461.90","2,444.90","2,481.90","2,430.10","774.44K","0.85%"
"13-05-2025","2,441.20","2,425.00","2,454.90","2,405.00","1.82M","0.66%"
"12-05-2025","2,425.30","2,350.00","2,433.30","2,315.00","2.15M","7.74%"
"09-05-2025","2,251.00","2,240.00","2,273.10","2,233.00","1.01M","-1.50%"
"08-05-2025","2,285.30","2,362.00","2,367.80","2,260.00","1.38M","-2.88%"
"07-05-2025","2,353.10","2,315.00","2,379.50","2,315.00","1.01M","-0.04%"
"06-05-2025","2,354.00","2,454.00","2,463.20","2,343.50","1.52M","-4.13%"
"05-05-2025","2,455.50","2,312.60","2,497.00","2,297.80","4.23M","7.03%"
"02-05-2025","2,294.20","2,349.90","2,372.40","2,289.40","1.96M","-0.31%"
"30-04-2025","2,301.30","2,331.40","2,340.00","2,285.00","837.46K","-1.26%"
"29-04-2025","2,330.60","2,392.00","2,400.00","2,325.60","670.73K","-1.65%"
"28-04-2025","2,369.80","2,346.00","2,402.00","2,337.60","681.42K","0.66%"
"25-04-2025","2,354.30","2,450.10","2,459.50","2,323.50","1.41M","-3.61%"
"24-04-2025","2,442.50","2,450.00","2,461.40","2,425.10","596.70K","-0.45%"
"23-04-2025","2,453.60","2,460.00","2,473.80","2,421.20","672.26K","0.33%"
"22-04-2025","2,445.50","2,458.90","2,483.40","2,441.00","766.57K","0.11%"
"21-04-2025","2,442.70","2,426.10","2,464.90","2,395.50","782.56K","1.02%"
"17-04-2025","2,418.10","2,418.00","2,448.60","2,392.00","1.05M","0.10%"
"16-04-2025","2,415.60","2,400.00","2,428.00","2,382.90","889.95K","-0.11%"
"15-04-2025","2,418.20","2,375.00","2,440.00","2,359.00","1.15M","4.17%"
"11-04-2025","2,321.40","2,303.05","2,343.50","2,281.00","981.46K","3.78%"
"09-04-2025","2,236.90","2,265.70","2,279.55","2,215.20","1.00M","-2.14%"
"08-04-2025","2,285.70","2,270.00","2,301.00","2,225.00","1.22M","3.30%"
"07-04-2025","2,212.70","2,150.05","2,239.00","2,145.00","1.57M","-5.22%"
"04-04-2025","2,334.65","2,394.95","2,410.05","2,315.50","1.22M","-3.16%"
"03-04-2025","2,410.80","2,339.75","2,429.90","2,339.70","1.02M","1.75%"
"02-04-2025","2,369.40","2,339.75","2,378.85","2,314.55","573.93K","1.46%"
"01-04-2025","2,335.25","2,312.00","2,358.95","2,301.00","501.94K","0.84%"
"28-03-2025","2,315.80","2,376.00","2,386.95","2,293.70","1.84M","-2.01%"
"27-03-2025","2,363.35","2,310.00","2,373.90","2,291.60","1.70M","2.19%"
"26-03-2025","2,312.60","2,324.90","2,359.85","2,308.05","1.08M","-0.33%"
"25-03-2025","2,320.35","2,385.00","2,387.65","2,315.10","763.07K","-2.04%"
"24-03-2025","2,368.70","2,370.00","2,395.00","2,361.10","1.01M","0.25%"
"21-03-2025","2,362.80","2,343.80","2,389.55","2,338.00","1.10M","1.00%"
"20-03-2025","2,339.30","2,348.00","2,348.00","2,299.00","2.59M","0.89%"
"19-03-2025","2,318.65","2,319.95","2,342.00","2,311.05","1.03M","0.44%"
"18-03-2025","2,308.50","2,274.00","2,314.20","2,259.75","878.01K","2.48%"
"17-03-2025","2,252.70","2,200.00","2,286.90","2,198.00","927.74K","1.42%"
"13-03-2025","2,221.10","2,249.00","2,273.00","2,215.60","750.31K","-0.92%"
"12-03-2025","2,241.80","2,270.00","2,280.00","2,180.95","1.05M","-0.39%"
"11-03-2025","2,250.60","2,223.15","2,267.85","2,208.30","947.08K","1.00%"
"10-03-2025","2,228.30","2,245.00","2,288.00","2,220.00","940.11K","-0.85%"
"07-03-2025","2,247.50","2,249.95","2,267.65","2,227.00","818.81K","-0.24%"
"06-03-2025","2,252.85","2,260.00","2,268.90","2,226.15","890.27K","0.31%"
"05-03-2025","2,245.85","2,153.95","2,258.40","2,148.05","1.37M","4.71%"
"04-03-2025","2,144.80","2,085.10","2,154.00","2,080.00","852.98K","1.31%"
