"Date","Price","Open","High","Low","Vol.","Change %"
"10-06-2025","427.00","424.50","428.55","423.05","13.04M","0.93%"
"09-06-2025","423.05","422.00","423.60","420.50","10.47M","0.48%"
"06-06-2025","421.05","420.30","421.30","419.00","8.77M","0.47%"
"05-06-2025","419.10","418.50","420.95","415.75","13.21M","0.50%"
"04-06-2025","417.00","417.15","419.00","415.95","12.60M","0.01%"
"03-06-2025","416.95","419.00","421.70","415.65","13.22M","-0.56%"
"02-06-2025","419.30","418.30","420.45","414.55","14.97M","0.30%"
"30-05-2025","418.05","419.10","420.05","416.40","30.66M","-0.17%"
"29-05-2025","418.75","422.00","422.80","416.60","21.48M","-0.35%"
"28-05-2025","420.20","417.70","422.60","413.00","431.85M","-3.16%"
"27-05-2025","433.90","442.90","444.20","430.85","26.99M","-2.03%"
"26-05-2025","442.90","438.25","443.55","436.75","13.11M","1.51%"
"23-05-2025","436.30","434.00","439.00","429.00","18.54M","2.39%"
"22-05-2025","426.10","433.00","433.00","422.90","19.45M","-1.59%"
"21-05-2025","433.00","436.60","438.20","432.00","5.78M","-0.44%"
"20-05-2025","434.90","437.00","440.80","432.90","9.87M","-0.10%"
"19-05-2025","435.35","435.00","438.50","432.65","7.54M","-0.08%"
"16-05-2025","435.70","434.90","436.20","432.10","16.40M","0.70%"
"15-05-2025","432.65","429.10","435.40","426.00","24.26M","0.83%"
"14-05-2025","429.10","427.10","431.85","425.90","9.56M","0.28%"
"13-05-2025","427.90","434.90","437.95","425.35","14.98M","-1.75%"
"12-05-2025","435.50","429.50","436.20","428.15","8.03M","2.82%"
"09-05-2025","423.55","425.95","429.15","423.00","8.23M","-1.64%"
"08-05-2025","430.60","429.00","431.50","423.55","19.94M","-0.13%"
"07-05-2025","431.15","433.40","435.00","429.70","9.71M","-1.01%"
"06-05-2025","435.55","437.50","439.65","433.00","15.03M","-0.32%"
"05-05-2025","436.95","430.25","438.50","429.35","11.53M","1.56%"
"02-05-2025","430.25","424.10","431.50","424.10","12.77M","1.05%"
"30-04-2025","425.80","427.40","429.30","422.00","10.03M","-0.05%"
"29-04-2025","426.00","428.90","429.60","425.00","11.19M","-0.65%"
"28-04-2025","428.80","426.65","430.50","424.75","6.29M","0.23%"
"25-04-2025","427.80","430.05","432.70","423.30","22.94M","-0.52%"
"24-04-2025","430.05","431.85","436.05","429.30","26.06M","-0.19%"
"23-04-2025","430.85","436.20","437.45","428.85","19.57M","-0.63%"
"22-04-2025","433.60","425.95","434.80","423.55","32.03M","2.54%"
"21-04-2025","422.85","428.05","429.10","421.50","27.39M","-1.03%"
"17-04-2025","427.25","425.00","427.85","421.55","22.41M","0.66%"
"16-04-2025","424.45","418.00","426.05","418.00","13.03M","0.96%"
"15-04-2025","420.40","429.20","429.20","419.00","11.69M","-0.27%"
"11-04-2025","421.55","420.00","422.45","417.00","8.94M","1.26%"
"09-04-2025","416.30","413.00","419.05","411.25","21.79M","0.91%"
"08-04-2025","412.55","411.90","415.80","407.25","18.60M","1.60%"
"07-04-2025","406.05","390.15","408.10","390.15","26.76M","-0.89%"
"04-04-2025","409.70","407.50","412.80","404.50","18.63M","0.07%"
"03-04-2025","409.40","407.05","410.20","406.70","7.06M","0.09%"
"02-04-2025","409.05","407.05","410.00","406.05","8.00M","0.59%"
"01-04-2025","406.65","409.80","414.40","405.60","15.21M","-0.76%"
"28-03-2025","409.75","410.90","415.60","408.15","12.98M","0.07%"
"27-03-2025","409.45","408.00","410.70","405.65","18.64M","0.52%"
"26-03-2025","407.35","410.30","411.20","406.25","13.89M","-0.60%"
"25-03-2025","409.80","412.00","415.25","408.70","20.34M","-0.27%"
"24-03-2025","410.90","407.00","412.85","405.60","14.36M","1.32%"
"21-03-2025","405.55","405.95","407.50","401.70","25.30M","0.40%"
"20-03-2025","403.95","405.00","406.65","401.90","16.99M","0.22%"
"19-03-2025","403.05","410.00","410.75","402.60","12.83M","-1.48%"
"18-03-2025","409.10","410.00","411.95","407.75","13.86M","0.28%"
"17-03-2025","407.95","413.00","416.25","407.00","5.26M","-1.00%"
"13-03-2025","412.05","413.00","414.40","408.20","8.20M","-0.08%"
"12-03-2025","412.40","406.40","413.30","404.00","13.84M","1.53%"
"11-03-2025","406.20","401.50","408.40","401.20","11.10M","0.30%"
"10-03-2025","405.00","401.05","406.85","400.40","9.79M","0.27%"
"07-03-2025","403.90","403.55","405.85","401.70","11.18M","-0.44%"
"06-03-2025","405.70","409.15","409.70","400.55","17.87M","0.16%"
"05-03-2025","405.05","394.50","412.75","394.50","15.67M","2.58%"
"04-03-2025","394.85","395.40","397.20","392.85","13.40M","-0.65%"
