"Date","Price","Open","High","Low","Vol.","Change %"
"16-05-2025","12,995.00","12,950.00","13,086.00","12,912.00","425.28K","0.33%"
"15-05-2025","12,952.00","12,600.00","13,023.00","12,548.00","561.50K","2.23%"
"14-05-2025","12,670.00","12,485.00","12,718.00","12,411.00","306.05K","1.51%"
"13-05-2025","12,482.00","12,600.00","12,700.00","12,430.00","378.27K","-1.06%"
"12-05-2025","12,616.00","12,426.00","12,630.00","12,426.00","185.17K","2.99%"
"09-05-2025","12,250.00","12,135.00","12,360.00","12,115.00","278.11K","-1.15%"
"08-05-2025","12,392.00","12,560.00","12,597.00","12,330.00","485.33K","-1.91%"
"07-05-2025","12,633.00","12,355.00","12,669.00","12,355.00","303.62K","0.41%"
"06-05-2025","12,581.00","12,438.00","12,599.00","12,371.00","414.92K","0.99%"
"05-05-2025","12,458.00","12,490.00","12,490.00","12,362.00","270.01K","0.42%"
"02-05-2025","12,406.00","12,257.00","12,727.00","12,250.00","786.09K","1.22%"
"30-04-2025","12,257.00","11,825.00","12,325.00","11,800.00","967.25K","3.51%"
"29-04-2025","11,841.00","11,812.00","11,940.00","11,741.00","455.60K","-0.04%"
"28-04-2025","11,846.00","11,428.00","11,896.00","11,289.00","457.30K","1.27%"
"25-04-2025","11,698.00","11,902.00","12,046.00","11,598.00","906.27K","-1.65%"
"24-04-2025","11,894.00","11,940.00","12,040.00","11,858.00","387.86K","-0.11%"
"23-04-2025","11,907.00","11,799.00","11,971.00","11,729.00","493.84K","1.47%"
"22-04-2025","11,734.00","11,770.00","11,788.00","11,615.00","516.75K","-0.09%"
"21-04-2025","11,745.00","11,695.00","11,769.00","11,588.00","318.49K","0.43%"
"17-04-2025","11,695.00","11,664.00","11,728.00","11,525.00","302.15K","0.27%"
"16-04-2025","11,664.00","11,768.00","11,768.00","11,615.00","470.49K","-1.61%"
"15-04-2025","11,855.00","11,790.00","11,940.00","11,680.00","458.59K","2.21%"
"11-04-2025","11,599.05","11,480.35","11,678.75","11,480.00","231.42K","1.24%"
"09-04-2025","11,457.40","11,460.10","11,538.70","11,425.00","255.11K","-0.01%"
"08-04-2025","11,458.90","11,530.00","11,550.35","11,290.05","629.97K","1.14%"
"07-04-2025","11,329.75","11,105.60","11,358.50","11,059.45","602.35K","-1.33%"
"04-04-2025","11,482.00","11,600.00","11,630.00","11,330.00","355.79K","-1.76%"
"03-04-2025","11,688.10","11,630.50","11,802.95","11,611.05","326.62K","-0.24%"
"02-04-2025","11,716.10","11,481.10","11,732.00","11,410.05","452.99K","2.05%"
"01-04-2025","11,481.10","11,480.00","11,545.80","11,290.00","498.24K","-0.36%"
"28-03-2025","11,522.15","11,699.05","11,745.95","11,400.10","541.80K","-1.70%"
"27-03-2025","11,721.95","11,773.15","11,898.00","11,638.00","645.79K","-0.11%"
"26-03-2025","11,734.30","11,807.00","11,868.90","11,710.00","478.52K","-1.13%"
"25-03-2025","11,868.90","11,951.40","12,075.25","11,800.00","514.28K","-0.45%"
