"Date","Price","Open","High","Low","Vol.","Change %"
"24-12-2025","2,123.70","2,111.00","2,137.20","2,111.00","3.15M","0.04%"
"23-12-2025","2,122.90","2,157.00","2,164.00","2,119.20","4.11M","-1.15%"
"22-12-2025","2,147.60","2,118.00","2,151.70","2,101.70","7.67M","2.38%"
"19-12-2025","2,097.70","2,113.90","2,115.00","2,082.00","10.13M","0.27%"
"18-12-2025","2,092.00","2,099.00","2,116.60","2,088.10","3.76M","-0.76%"
"17-12-2025","2,108.00","2,117.60","2,128.00","2,096.40","6.41M","0.29%"
"16-12-2025","2,102.00","2,070.10","2,106.60","2,070.10","5.76M","1.56%"
"15-12-2025","2,069.70","2,070.10","2,078.90","2,061.50","3.23M","-0.66%"
"12-12-2025","2,083.40","2,053.10","2,087.10","2,050.60","2.71M","1.47%"
"11-12-2025","2,053.20","2,066.00","2,069.20","2,038.00","3.25M","-0.67%"
"10-12-2025","2,067.00","2,072.00","2,096.90","2,062.20","3.99M","-1.09%"
"09-12-2025","2,089.70","2,086.80","2,100.40","2,080.40","5.14M","0.17%"
"08-12-2025","2,086.20","2,114.40","2,114.40","2,078.90","4.33M","-1.07%"
"05-12-2025","2,108.80","2,092.60","2,111.90","2,090.00","2.94M","0.24%"
"04-12-2025","2,103.80","2,094.80","2,108.50","2,074.10","4.61M","0.85%"
"03-12-2025","2,086.00","2,100.10","2,109.90","2,081.60","4.36M","-0.86%"
"02-12-2025","2,104.00","2,089.80","2,114.80","2,087.10","6.59M","0.68%"
"01-12-2025","2,089.70","2,114.70","2,119.00","2,083.10","5.06M","-0.57%"
"28-11-2025","2,101.60","2,118.00","2,129.50","2,096.40","6.26M","-0.66%"
"27-11-2025","2,115.60","2,132.00","2,136.90","2,103.80","4.44M","-0.53%"
"26-11-2025","2,126.80","2,104.00","2,134.90","2,097.50","43.17M","-1.61%"
"25-11-2025","2,161.60","2,159.00","2,170.70","2,138.70","7.10M","0.44%"
"24-11-2025","2,152.10","2,162.10","2,165.80","2,140.40","9.69M","-0.49%"
"21-11-2025","2,162.70","2,150.10","2,174.50","2,148.60","6.72M","0.20%"
"20-11-2025","2,158.30","2,153.10","2,169.30","2,149.90","7.45M","-0.07%"
"19-11-2025","2,159.80","2,155.00","2,166.20","2,146.70","7.42M","0.49%"
"18-11-2025","2,149.20","2,122.00","2,159.00","2,110.30","10.97M","1.75%"
"17-11-2025","2,112.20","2,112.00","2,122.00","2,100.90","6.00M","0.55%"
"14-11-2025","2,100.70","2,090.00","2,107.90","2,081.90","6.31M","0.43%"
"13-11-2025","2,091.80","2,099.90","2,107.00","2,079.00","5.96M","0.87%"
"12-11-2025","2,073.80","2,060.00","2,079.80","2,054.90","8.21M","1.54%"
"11-11-2025","2,042.30","2,020.10","2,056.90","2,017.40","14.83M","1.11%"
"10-11-2025","2,019.80","1,995.00","2,028.80","1,992.20","7.46M","0.93%"
"07-11-2025","2,001.20","2,048.00","2,048.00","1,995.60","70.39M","-4.47%"
"06-11-2025","2,094.90","2,115.00","2,123.30","2,080.50","9.55M","-0.87%"
"04-11-2025","2,113.30","2,107.00","2,135.60","2,103.50","12.26M","1.89%"
"03-11-2025","2,074.00","2,055.00","2,081.00","2,047.20","2.98M","0.95%"
"31-10-2025","2,054.50","2,056.00","2,073.80","2,051.70","4.66M","-0.57%"
"30-10-2025","2,066.30","2,070.00","2,088.00","2,058.60","4.22M","-1.63%"
"29-10-2025","2,100.60","2,083.00","2,110.40","2,081.60","2.74M","0.50%"
"28-10-2025","2,090.20","2,092.00","2,102.60","2,071.70","9.89M","0.49%"
"27-10-2025","2,080.10","2,030.00","2,094.00","2,030.00","5.80M","2.50%"
"24-10-2025","2,029.30","2,008.00","2,033.00","2,006.90","3.24M","1.07%"
"23-10-2025","2,007.90","2,063.90","2,067.00","2,003.60","8.79M","-1.74%"
"21-10-2025","2,043.50","2,051.80","2,058.50","2,038.50","240.85K","-0.39%"
"20-10-2025","2,051.50","2,026.00","2,057.00","2,019.70","7.39M","1.96%"
"17-10-2025","2,012.00","1,973.60","2,034.30","1,970.30","6.74M","2.27%"
"16-10-2025","1,967.40","1,962.30","1,986.90","1,962.00","3.70M","-0.06%"
"15-10-2025","1,968.50","1,957.20","1,976.00","1,951.60","3.45M","1.13%"
"14-10-2025","1,946.60","1,964.00","1,964.00","1,939.20","4.45M","-0.42%"
"13-10-2025","1,954.90","1,937.90","1,965.90","1,936.00","3.67M","0.77%"
"10-10-2025","1,939.90","1,937.00","1,947.60","1,935.40","2.51M","-0.11%"
"09-10-2025","1,942.00","1,945.00","1,948.80","1,931.30","3.95M","-0.08%"
"08-10-2025","1,943.50","1,929.00","1,962.60","1,927.60","4.96M","0.75%"
"07-10-2025","1,929.00","1,900.00","1,946.00","1,900.00","5.71M","1.36%"
"06-10-2025","1,903.10","1,892.60","1,907.00","1,887.50","2.81M","0.34%"
"03-10-2025","1,896.70","1,851.20","1,900.30","1,848.10","5.83M","1.56%"
"01-10-2025","1,867.60","1,868.00","1,877.00","1,855.90","5.68M","-0.57%"
"30-09-2025","1,878.40","1,896.00","1,907.60","1,875.20","5.95M","-1.25%"
"29-09-2025","1,902.20","1,928.00","1,928.00","1,897.50","5.07M","-0.75%"
"26-09-2025","1,916.60","1,931.10","1,944.70","1,911.90","3.24M","-0.98%"
"25-09-2025","1,935.60","1,930.00","1,950.00","1,928.80","7.13M","0.23%"
"24-09-2025","1,931.10","1,926.00","1,937.30","1,918.80","5.24M","-0.39%"
"23-09-2025","1,938.70","1,950.00","1,955.00","1,930.10","4.35M","-0.89%"
"22-09-2025","1,956.20","1,954.00","1,966.00","1,944.00","4.47M","-0.32%"
"19-09-2025","1,962.40","1,930.20","1,976.80","1,927.80","11.29M","1.10%"
"18-09-2025","1,941.10","1,944.50","1,949.80","1,920.50","5.08M","-0.01%"
"17-09-2025","1,941.30","1,938.10","1,950.10","1,932.60","4.23M","0.09%"
"16-09-2025","1,939.50","1,903.30","1,942.00","1,902.50","5.43M","1.84%"
"15-09-2025","1,904.50","1,904.00","1,913.00","1,898.40","3.55M","0.10%"
"12-09-2025","1,902.60","1,925.00","1,925.00","1,901.60","3.19M","-0.54%"
"11-09-2025","1,913.00","1,884.00","1,916.00","1,882.10","4.72M","1.14%"
"10-09-2025","1,891.40","1,904.00","1,905.00","1,883.00","3.57M","-0.12%"
"09-09-2025","1,893.70","1,892.00","1,904.00","1,883.00","4.52M","0.32%"
"08-09-2025","1,887.70","1,898.00","1,899.00","1,884.10","2.55M","-0.40%"
"05-09-2025","1,895.30","1,887.00","1,910.70","1,875.70","2.62M","0.79%"
"04-09-2025","1,880.40","1,899.00","1,903.50","1,876.60","5.21M","-0.19%"
"03-09-2025","1,883.90","1,891.00","1,892.10","1,870.00","3.80M","-0.17%"
"02-09-2025","1,887.20","1,904.50","1,917.50","1,878.00","4.42M","-0.71%"
"01-09-2025","1,900.60","1,889.00","1,904.80","1,884.20","3.42M","0.62%"
"29-08-2025","1,888.80","1,872.50","1,900.10","1,872.50","4.34M","0.41%"
"28-08-2025","1,881.10","1,893.00","1,899.80","1,878.20","5.49M","-1.24%"
"26-08-2025","1,904.70","1,922.10","1,925.80","1,896.20","5.98M","-1.35%"
"25-08-2025","1,930.70","1,940.00","1,940.10","1,913.20","2.45M","-0.13%"
"22-08-2025","1,933.30","1,934.00","1,947.70","1,917.40","3.27M","0.18%"
"21-08-2025","1,929.90","1,930.00","1,940.90","1,927.70","3.38M","0.08%"
"20-08-2025","1,928.40","1,937.00","1,952.00","1,926.00","6.96M","0.98%"
"19-08-2025","1,909.70","1,901.10","1,931.80","1,900.00","5.71M","0.92%"
"18-08-2025","1,892.30","1,892.50","1,912.60","1,870.30","7.15M","0.99%"
"14-08-2025","1,873.80","1,873.00","1,883.00","1,866.80","3.96M","0.34%"
"13-08-2025","1,867.40","1,853.00","1,872.50","1,851.80","6.70M","0.92%"
"12-08-2025","1,850.30","1,857.40","1,865.00","1,847.10","4.65M","-0.38%"
"11-08-2025","1,857.40","1,863.00","1,866.00","1,845.70","5.27M","-0.06%"
"08-08-2025","1,858.60","1,886.30","1,893.80","1,856.00","93.80M","-3.33%"
"07-08-2025","1,922.60","1,928.10","1,933.30","1,909.10","4.27M","-0.37%"
"06-08-2025","1,929.70","1,930.00","1,964.80","1,921.60","5.46M","-0.11%"
"05-08-2025","1,931.80","1,920.00","1,937.60","1,912.10","5.17M","0.90%"
"04-08-2025","1,914.60","1,892.00","1,919.90","1,878.50","3.07M","1.60%"
"01-08-2025","1,884.40","1,914.00","1,919.70","1,878.00","5.19M","-1.56%"
"31-07-2025","1,914.30","1,913.00","1,926.50","1,895.60","4.67M","-0.95%"
"30-07-2025","1,932.60","1,934.00","1,939.20","1,922.10","5.04M","0.75%"
"29-07-2025","1,918.30","1,880.00","1,923.60","1,880.00","3.75M","1.48%"
"28-07-2025","1,890.30","1,930.00","1,930.00","1,885.00","3.58M","-2.46%"
"25-07-2025","1,937.90","1,936.10","1,952.70","1,925.00","3.90M","0.09%"
"24-07-2025","1,936.10","1,943.80","1,970.40","1,933.70","4.15M","-0.40%"
"23-07-2025","1,943.80","1,920.00","1,949.00","1,907.30","5.19M","1.94%"
"22-07-2025","1,906.80","1,909.20","1,911.30","1,883.00","4.51M","-0.13%"
"21-07-2025","1,909.20","1,894.80","1,919.90","1,892.60","5.11M","0.43%"
"18-07-2025","1,901.00","1,915.10","1,916.00","1,891.80","4.64M","-1.50%"
"17-07-2025","1,929.90","1,943.70","1,944.90","1,927.60","6.26M","-0.35%"
"16-07-2025","1,936.60","1,944.00","1,944.00","1,928.80","4.21M","0.12%"
"15-07-2025","1,934.20","1,924.80","1,943.00","1,923.20","4.16M","0.69%"
"14-07-2025","1,920.90","1,915.00","1,927.50","1,900.20","5.27M","-0.05%"
"11-07-2025","1,921.90","1,942.00","1,959.10","1,914.20","13.10M","-2.17%"
"10-07-2025","1,964.50","2,028.60","2,028.60","1,962.30","5.70M","-2.73%"
"09-07-2025","2,019.70","2,035.00","2,040.70","1,998.50","2.94M","-0.51%"
"08-07-2025","2,030.00","2,026.00","2,035.00","2,014.80","3.62M","-0.19%"
"07-07-2025","2,033.90","2,018.00","2,036.00","2,010.60","4.17M","0.83%"
"04-07-2025","2,017.20","2,027.00","2,036.50","2,005.10","2.18M","-0.10%"
"03-07-2025","2,019.30","2,041.80","2,044.90","2,012.90","5.56M","-0.69%"
"02-07-2025","2,033.30","2,037.00","2,045.80","2,018.30","6.51M","0.69%"
"01-07-2025","2,019.40","2,009.00","2,030.80","2,006.90","3.77M","0.49%"
"30-06-2025","2,009.60","2,018.00","2,023.90","2,000.20","5.60M","-0.86%"
"27-06-2025","2,027.10","2,010.00","2,039.00","2,008.60","6.41M","0.64%"
"26-06-2025","2,014.30","1,970.00","2,018.40","1,966.30","9.41M","2.48%"
"25-06-2025","1,965.60","1,942.00","1,970.00","1,938.00","4.15M","1.65%"
"24-06-2025","1,933.60","1,950.90","1,963.00","1,929.10","6.84M","-0.14%"
"23-06-2025","1,936.30","1,930.00","1,949.00","1,927.10","2.95M","-0.02%"
"20-06-2025","1,936.70","1,880.00","1,949.00","1,874.00","16.23M","3.18%"
"19-06-2025","1,877.00","1,872.00","1,879.00","1,864.10","4.71M","0.59%"
"18-06-2025","1,865.90","1,847.60","1,871.00","1,843.10","5.07M","0.60%"
"17-06-2025","1,854.80","1,879.00","1,879.00","1,847.60","6.56M","-0.35%"
"16-06-2025","1,861.30","1,842.10","1,870.00","1,838.80","5.72M","1.14%"
"13-06-2025","1,840.40","1,815.00","1,844.60","1,815.00","4.61M","-0.21%"
"12-06-2025","1,844.20","1,871.90","1,883.00","1,831.60","7.35M","-0.86%"
