"Date","Price","Open","High","Low","Vol.","Change %"
"07-08-2025","879.10","871.00","882.00","867.25","6.00M","0.28%"
"06-08-2025","876.65","888.00","895.50","874.60","4.21M","-1.71%"
"05-08-2025","891.90","889.00","893.60","882.40","4.45M","0.75%"
"04-08-2025","885.30","874.00","886.75","873.70","3.97M","1.11%"
"01-08-2025","875.60","884.80","895.85","873.00","5.30M","-0.64%"
"31-07-2025","881.20","872.00","887.85","868.00","7.00M","-0.41%"
"30-07-2025","884.85","890.95","892.60","875.00","5.05M","-0.19%"
"29-07-2025","886.55","875.05","894.00","873.50","11.32M","0.69%"
"28-07-2025","880.50","909.25","913.75","879.00","14.01M","-3.64%"
"25-07-2025","913.75","906.40","924.90","898.00","24.42M","-4.71%"
"24-07-2025","958.95","970.00","970.00","954.00","5.19M","-0.97%"
"23-07-2025","968.30","954.00","970.95","953.65","9.69M","1.65%"
"22-07-2025","952.55","955.00","962.00","940.00","6.24M","0.43%"
"21-07-2025","948.45","938.90","951.00","937.35","4.66M","0.68%"
"18-07-2025","942.00","920.50","944.90","920.00","7.89M","2.03%"
"17-07-2025","923.30","925.95","926.25","916.00","4.58M","0.17%"
"16-07-2025","921.75","924.00","927.00","919.40","3.95M","-0.72%"
"15-07-2025","928.40","919.00","930.60","918.00","3.89M","1.04%"
"14-07-2025","918.85","932.00","932.00","911.30","6.66M","-1.57%"
"11-07-2025","933.50","938.70","947.15","931.55","4.28M","-1.49%"
"10-07-2025","947.65","943.00","951.70","942.25","5.41M","0.75%"
"09-07-2025","940.60","926.50","946.00","924.00","5.34M","1.40%"
"08-07-2025","927.65","918.80","929.50","918.80","3.85M","0.32%"
"07-07-2025","924.65","925.00","929.30","918.10","3.38M","-0.07%"
"04-07-2025","925.30","922.00","940.70","919.00","10.61M","1.66%"
"03-07-2025","910.15","922.00","924.50","905.20","7.61M","-1.39%"
"02-07-2025","923.00","933.00","939.85","914.00","9.39M","-1.46%"
"01-07-2025","936.65","932.50","941.80","928.00","5.38M","0.02%"
"30-06-2025","936.50","956.00","956.00","934.00","6.09M","-1.11%"
"27-06-2025","947.00","950.00","959.50","936.00","21.64M","-0.47%"
"26-06-2025","951.50","930.00","953.50","928.50","11.68M","2.53%"
"25-06-2025","928.00","918.00","930.00","916.00","6.62M","1.25%"
"24-06-2025","916.50","920.00","936.00","914.50","11.56M","0.11%"
"23-06-2025","915.50","899.00","918.00","890.50","5.87M","1.16%"
"20-06-2025","905.00","897.00","907.50","886.00","14.32M","0.50%"
"19-06-2025","900.50","919.00","922.50","894.00","6.59M","-2.01%"
"18-06-2025","919.00","927.00","932.50","915.00","5.00M","-0.43%"
"17-06-2025","923.00","941.50","943.50","917.50","6.11M","-1.60%"
"16-06-2025","938.00","956.00","956.00","925.00","7.02M","0.53%"
"13-06-2025","933.10","915.00","936.55","914.70","10.18M","-0.40%"
"12-06-2025","936.85","944.90","953.30","935.50","12.39M","-0.60%"
"11-06-2025","942.50","949.00","957.00","940.40","11.86M","-0.76%"
"10-06-2025","949.75","970.00","970.00","948.55","9.04M","-1.14%"
"09-06-2025","960.75","955.00","978.80","940.30","23.50M","2.52%"
"06-06-2025","937.15","894.50","943.40","887.60","19.78M","4.90%"
"05-06-2025","893.40","898.70","898.70","886.95","7.85M","-0.59%"
"04-06-2025","898.70","897.50","903.95","896.45","5.54M","0.09%"
"03-06-2025","897.90","910.60","912.80","897.00","9.08M","-1.53%"
"02-06-2025","911.85","913.00","916.50","904.00","6.62M","-0.68%"
"30-05-2025","918.05","917.00","920.35","912.10","15.04M","-0.26%"
"29-05-2025","920.40","925.00","927.95","916.00","7.08M","-0.69%"
"28-05-2025","926.75","924.50","929.45","914.10","6.51M","1.05%"
"27-05-2025","917.10","927.00","929.00","914.30","7.15M","-1.06%"
"26-05-2025","926.95","925.50","933.65","925.00","5.48M","0.28%"
"23-05-2025","924.35","913.90","928.65","911.10","4.25M","1.14%"
"22-05-2025","913.90","919.75","919.90","907.05","6.16M","-0.64%"
"21-05-2025","919.75","910.00","928.00","902.85","7.32M","1.31%"
"20-05-2025","907.90","929.80","931.00","906.90","8.11M","-1.91%"
"19-05-2025","925.55","916.70","928.95","916.70","7.16M","0.97%"
"16-05-2025","916.70","918.85","928.60","913.35","6.25M","-0.23%"
"15-05-2025","918.85","909.95","921.50","902.80","10.39M","1.18%"
"14-05-2025","908.10","904.50","911.05","901.20","7.59M","0.43%"
"13-05-2025","904.20","900.40","916.35","899.10","13.36M","0.26%"
"12-05-2025","901.85","884.90","903.00","882.55","10.64M","4.37%"
"09-05-2025","864.10","865.00","878.10","860.50","12.15M","-2.04%"
"08-05-2025","882.05","896.48","906.22","876.31","12.02M","-1.71%"
"07-05-2025","897.43","873.81","898.53","871.11","11.64M","2.15%"
"06-05-2025","878.55","889.89","896.18","873.81","12.04M","-1.51%"
"05-05-2025","891.99","886.54","902.07","885.40","8.93M","0.78%"
"02-05-2025","885.05","856.38","890.29","855.44","22.03M","2.64%"
"30-04-2025","862.28","882.80","887.59","854.44","39.69M","-5.04%"
"29-04-2025","908.06","911.76","913.36","894.78","11.77M","0.00%"
