"Date","Price","Open","High","Low","Vol.","Change %"
"21-10-2025","401.85","402.80","403.40","400.05","3.45M","0.53%"
"20-10-2025","399.75","400.05","403.40","396.60","10.47M","0.79%"
"17-10-2025","396.60","396.80","402.50","392.25","16.56M","-0.05%"
"16-10-2025","396.80","395.45","400.45","389.55","21.98M","1.52%"
"15-10-2025","390.85","403.00","403.00","388.00","26.95M","-1.16%"
"14-10-2025","395.45","400.00","421.55","376.30","52.27M","-1.14%"
"13-10-2025","400.00","411.05","411.29","398.40","33.29M","-2.68%"
"10-10-2025","411.02","414.56","416.86","403.72","16.07M","-0.32%"
"09-10-2025","412.32","414.44","414.68","404.87","16.20M","-0.07%"
"08-10-2025","412.59","420.67","424.97","411.05","16.57M","-2.36%"
"07-10-2025","422.58","431.42","431.57","422.04","13.10M","-2.05%"
"06-10-2025","431.42","434.66","434.96","426.15","10.33M","-0.48%"
"03-10-2025","433.51","434.96","447.79","432.84","27.79M","-0.31%"
"01-10-2025","434.87","412.26","435.87","411.17","30.16M","5.61%"
"30-09-2025","411.77","406.81","413.77","403.57","15.00M","1.14%"
"29-09-2025","407.11","414.08","414.68","405.60","13.01M","-0.06%"
"26-09-2025","407.36","403.18","411.87","400.97","15.78M","1.29%"
"25-09-2025","402.15","405.54","408.63","396.70","24.69M","-2.73%"
"24-09-2025","413.44","424.06","425.76","412.44","13.25M","-2.62%"
"23-09-2025","424.58","424.85","428.48","421.94","11.90M","0.73%"
"22-09-2025","421.49","429.21","431.03","420.64","9.69M","-1.58%"
"19-09-2025","428.27","431.93","431.93","426.76","12.13M","-0.53%"
"18-09-2025","430.54","437.08","439.05","428.36","12.20M","-1.11%"
"17-09-2025","435.35","432.84","437.65","432.42","11.87M","0.83%"
"16-09-2025","431.78","432.84","435.69","426.79","9.77M","0.05%"
"15-09-2025","431.57","433.02","437.05","430.75","6.01M","-0.33%"
"12-09-2025","432.99","428.60","435.20","428.21","8.25M","1.33%"
"11-09-2025","427.30","429.94","431.03","426.52","5.53M","-0.46%"
"10-09-2025","429.27","434.45","435.87","425.40","10.36M","-0.90%"
"09-09-2025","433.17","436.56","437.23","431.93","9.41M","-0.55%"
"08-09-2025","435.57","420.73","437.08","420.16","20.53M","4.02%"
"05-09-2025","418.74","418.25","422.16","413.53","6.69M","0.61%"
"04-09-2025","416.19","427.33","427.61","415.10","13.44M","-0.66%"
"03-09-2025","418.95","416.50","419.80","414.68","6.09M","1.12%"
"02-09-2025","414.32","417.80","420.52","412.65","7.85M","-0.83%"
"01-09-2025","417.80","406.39","418.62","405.93","7.64M","3.16%"
"29-08-2025","404.99","408.90","412.35","404.39","8.20M","-0.95%"
"28-08-2025","408.90","411.59","412.20","404.27","9.47M","-0.91%"
"26-08-2025","412.65","415.77","415.86","410.62","7.50M","-0.75%"
"25-08-2025","415.77","413.92","417.04","411.84","6.43M","0.96%"
"22-08-2025","411.84","415.23","418.62","410.81","6.43M","-0.74%"
"21-08-2025","414.92","420.13","420.70","414.68","8.43M","-0.61%"
"20-08-2025","417.47","423.91","424.25","417.10","10.05M","-1.52%"
"19-08-2025","423.91","409.69","425.79","407.48","19.44M","3.59%"
"18-08-2025","409.23","409.84","414.68","407.36","14.23M","1.72%"
"14-08-2025","402.33","403.18","403.51","398.15","6.25M","0.13%"
"13-08-2025","401.82","397.85","403.78","397.52","7.56M","1.48%"
"12-08-2025","395.97","394.16","400.12","393.98","11.21M","0.05%"
"11-08-2025","395.76","385.14","396.52","379.63","17.28M","3.16%"
"08-08-2025","383.62","392.25","395.28","381.38","10.14M","-1.98%"
"07-08-2025","391.37","393.49","394.52","384.71","13.61M","-0.97%"
"06-08-2025","395.22","396.52","398.34","393.73","6.41M","-0.27%"
"05-08-2025","396.28","397.09","398.88","393.83","6.71M","0.15%"
"04-08-2025","395.67","393.52","397.61","391.07","8.03M","0.73%"
"01-08-2025","392.80","404.36","404.36","391.68","12.55M","-2.57%"
"31-07-2025","403.15","399.46","407.66","394.92","18.72M","-0.37%"
"30-07-2025","404.66","417.71","417.71","402.72","18.92M","-3.45%"
"29-07-2025","419.13","412.80","420.13","412.02","6.24M","1.38%"
"28-07-2025","413.41","418.13","424.06","412.50","7.79M","-0.65%"
"25-07-2025","416.13","424.37","425.24","414.50","7.27M","-1.87%"
"24-07-2025","424.06","419.34","427.70","419.10","15.20M","1.51%"
"23-07-2025","417.77","409.66","419.58","409.38","14.46M","2.48%"
"22-07-2025","407.66","416.50","417.01","407.02","7.75M","-2.04%"
"21-07-2025","416.16","411.96","416.80","406.36","6.73M","1.06%"
"18-07-2025","411.80","413.59","415.29","410.44","5.56M","-0.21%"
"17-07-2025","412.68","411.05","415.83","410.53","6.60M","0.40%"
"16-07-2025","411.05","414.32","414.32","409.44","6.24M","-0.79%"
"15-07-2025","414.32","409.23","415.26","408.20","7.04M","1.47%"
"14-07-2025","408.32","412.26","412.26","406.81","7.75M","-1.07%"
"11-07-2025","412.74","419.49","422.79","409.87","8.28M","-1.98%"
"10-07-2025","421.10","418.92","421.79","414.68","7.73M","0.40%"
"09-07-2025","419.40","417.07","421.04","416.80","5.48M","-0.06%"
"08-07-2025","419.64","419.52","421.91","416.19","7.62M","0.63%"
"07-07-2025","417.01","417.13","418.89","413.68","5.43M","-0.03%"
"04-07-2025","417.13","418.31","419.43","415.50","4.94M","-0.20%"
"03-07-2025","417.95","420.04","421.91","416.80","9.67M","0.27%"
"02-07-2025","416.83","413.95","419.19","412.05","8.03M","0.69%"
"01-07-2025","413.95","418.37","420.04","411.90","6.87M","-0.61%"
"30-06-2025","416.50","417.04","418.86","414.68","6.96M","0.16%"
"27-06-2025","415.83","414.68","418.59","413.47","7.20M","0.61%"
"26-06-2025","413.32","409.84","413.89","408.29","10.10M","1.22%"
"25-06-2025","408.32","409.23","411.05","407.69","10.46M","0.13%"
"24-06-2025","407.81","410.44","415.59","406.81","15.36M","0.36%"
"23-06-2025","406.36","405.60","409.23","403.24","10.27M","-0.73%"
"20-06-2025","409.35","407.66","410.93","405.66","11.39M","0.58%"
"19-06-2025","406.99","405.75","409.41","403.57","10.90M","0.31%"
"18-06-2025","405.75","406.72","411.26","404.39","12.56M","-0.67%"
"17-06-2025","408.48","415.35","415.38","406.81","17.11M","-1.73%"
"16-06-2025","415.68","430.42","432.24","407.39","31.25M","-3.57%"
"13-06-2025","431.06","423.76","432.81","422.73","10.52M","-0.46%"
