"Date","Price","Open","High","Low","Vol.","Change %"
"16-01-2026","247.17","246.90","247.78","242.40","12.29M","-0.43%"
"14-01-2026","248.23","243.99","251.00","243.58","33.09M","1.83%"
"13-01-2026","243.78","238.00","244.15","235.80","22.53M","3.42%"
"12-01-2026","235.71","234.09","236.16","231.66","9.81M","0.69%"
"09-01-2026","234.09","232.29","238.25","232.00","12.71M","1.15%"
"08-01-2026","231.42","238.20","238.89","231.00","9.22M","-3.20%"
"07-01-2026","239.06","240.21","241.68","238.16","8.25M","-1.17%"
"06-01-2026","241.89","238.09","242.36","238.09","10.84M","1.60%"
"05-01-2026","238.09","246.80","246.80","235.70","21.20M","-1.40%"
"02-01-2026","241.46","237.94","242.55","237.94","5.93M","1.48%"
"01-01-2026","237.94","240.90","241.11","237.41","5.84M","-1.02%"
"31-12-2025","240.38","234.69","241.00","234.61","11.51M","2.43%"
"30-12-2025","234.68","234.95","235.60","233.31","6.24M","-0.06%"
"29-12-2025","234.82","234.53","239.02","234.00","12.62M","0.12%"
"26-12-2025","234.53","233.84","235.28","233.05","3.71M","0.33%"
"24-12-2025","233.77","235.54","236.57","233.14","4.11M","-0.73%"
"23-12-2025","235.49","234.60","237.90","234.60","5.81M","0.56%"
"22-12-2025","234.18","233.79","235.28","232.77","4.61M","0.55%"
"19-12-2025","232.89","232.00","233.50","231.50","5.07M","0.38%"
"18-12-2025","232.00","233.00","234.13","231.21","3.96M","-0.39%"
"17-12-2025","232.91","231.75","233.42","228.61","5.85M","0.30%"
"16-12-2025","232.21","234.17","235.30","230.75","7.24M","-1.33%"
"15-12-2025","235.35","238.00","238.79","229.94","12.33M","-1.12%"
"12-12-2025","238.02","238.50","239.40","237.02","4.25M","-0.16%"
"11-12-2025","238.41","239.29","241.30","238.14","8.87M","-0.37%"
"10-12-2025","239.29","239.32","240.35","238.42","3.49M","-0.23%"
"09-12-2025","239.84","237.70","240.20","236.83","9.03M","0.55%"
"08-12-2025","238.52","241.23","242.00","237.70","5.29M","-1.12%"
"05-12-2025","241.23","242.70","243.20","240.91","7.65M","-0.41%"
"04-12-2025","242.23","240.50","242.70","239.69","10.83M","0.92%"
"03-12-2025","240.02","244.05","244.36","239.56","11.83M","-1.45%"
"02-12-2025","243.54","243.50","246.26","242.50","5.41M","-0.53%"
"01-12-2025","244.83","244.05","245.85","243.01","6.31M","0.65%"
"28-11-2025","243.25","245.00","245.35","242.55","3.80M","-0.31%"
"27-11-2025","244.00","248.00","248.80","242.80","5.60M","-1.49%"
"26-11-2025","247.70","245.35","248.00","245.05","7.23M","0.96%"
"25-11-2025","245.35","245.75","247.50","244.60","8.98M","-0.16%"
"24-11-2025","245.75","246.95","247.45","244.30","15.88M","-0.49%"
"21-11-2025","246.95","247.05","248.30","246.20","7.59M","-0.44%"
"20-11-2025","248.05","249.00","251.10","247.60","6.92M","-0.38%"
"19-11-2025","249.00","246.95","250.30","245.40","7.08M","0.83%"
"18-11-2025","246.95","247.00","249.45","246.30","7.71M","-0.44%"
"17-11-2025","248.05","247.60","249.70","247.45","6.28M","0.18%"
"14-11-2025","247.60","245.50","249.65","245.10","9.19M","-1.30%"
"13-11-2025","250.85","253.70","253.70","247.30","13.06M","-1.18%"
"12-11-2025","253.85","252.60","255.60","249.90","11.92M","1.76%"
"11-11-2025","249.45","254.20","254.20","246.00","16.18M","-0.78%"
"10-11-2025","251.40","252.00","255.50","249.50","7.42M","-0.32%"
"07-11-2025","252.20","250.00","253.60","250.00","4.45M","0.28%"
"06-11-2025","251.50","253.55","255.50","250.45","6.99M","-0.34%"
"04-11-2025","252.35","256.10","257.50","252.00","6.01M","-2.02%"
"03-11-2025","257.55","255.00","258.50","254.30","5.45M","0.85%"
"31-10-2025","255.37","254.70","257.90","253.32","7.20M","0.33%"
"30-10-2025","254.53","256.50","256.50","253.41","5.27M","-0.43%"
"29-10-2025","255.64","250.95","257.34","250.55","8.81M","2.04%"
"28-10-2025","250.54","253.10","253.79","249.86","8.53M","-1.08%"
"27-10-2025","253.27","255.42","256.09","251.91","7.89M","-0.66%"
"24-10-2025","254.96","254.00","257.40","252.85","17.88M","1.05%"
"23-10-2025","252.31","250.00","253.24","249.08","13.88M","1.69%"
"21-10-2025","248.12","248.74","249.30","247.39","569.98K","-0.25%"
"20-10-2025","248.74","247.69","249.20","244.99","10.92M","0.42%"
"17-10-2025","247.69","248.55","248.55","244.77","14.25M","-0.27%"
"16-10-2025","248.35","248.00","248.70","246.00","6.08M","0.25%"
"15-10-2025","247.72","244.69","248.19","244.29","8.52M","1.24%"
"14-10-2025","244.69","245.30","248.74","243.90","13.87M","0.25%"
"13-10-2025","244.09","245.00","245.68","241.38","12.61M","-0.91%"
"10-10-2025","246.34","244.05","247.08","243.60","9.05M","1.21%"
"09-10-2025","243.39","241.84","244.50","240.56","9.29M","0.65%"
"08-10-2025","241.81","246.55","246.80","241.14","5.07M","-1.43%"
"07-10-2025","245.32","245.86","249.50","244.66","12.50M","-0.22%"
"06-10-2025","245.86","242.73","247.50","242.73","9.47M","0.90%"
"03-10-2025","243.66","242.50","244.20","239.70","10.70M","0.26%"
"01-10-2025","243.04","238.60","246.29","238.47","10.38M","1.48%"
"30-09-2025","239.50","240.00","240.89","238.50","7.17M","-0.20%"
"29-09-2025","239.98","239.00","241.16","238.17","10.63M","0.82%"
"26-09-2025","238.02","240.00","240.26","236.84","6.35M","-0.69%"
"25-09-2025","239.67","238.92","242.14","238.52","10.15M","0.48%"
"24-09-2025","238.52","236.66","240.13","236.26","8.30M","0.79%"
"23-09-2025","236.66","237.25","237.59","235.15","7.01M","-0.34%"
"22-09-2025","237.47","236.00","238.45","235.65","9.96M","0.33%"
"19-09-2025","236.69","235.11","237.40","234.75","16.48M","0.47%"
"18-09-2025","235.59","237.70","237.70","234.50","6.50M","-0.54%"
"17-09-2025","236.88","236.00","237.96","235.18","7.63M","0.76%"
"16-09-2025","235.09","232.48","235.27","232.42","7.32M","1.22%"
"15-09-2025","232.26","233.15","234.19","232.00","6.15M","-0.42%"
"12-09-2025","233.25","234.51","235.41","232.70","6.07M","-0.22%"
"11-09-2025","233.76","232.10","235.22","232.10","11.05M","0.87%"
"10-09-2025","231.74","233.00","233.04","231.00","11.78M","0.18%"
"09-09-2025","231.33","232.53","234.59","230.76","11.67M","-0.52%"
"08-09-2025","232.53","234.13","234.98","232.06","8.42M","-0.68%"
"05-09-2025","234.13","235.75","237.16","233.01","7.21M","-0.67%"
"04-09-2025","235.72","239.07","239.35","235.43","8.78M","-1.40%"
"03-09-2025","239.07","239.50","241.94","238.46","4.36M","-0.18%"
"02-09-2025","239.49","238.75","242.50","237.40","5.92M","0.32%"
"01-09-2025","238.72","234.00","239.19","233.07","4.37M","2.14%"
"29-08-2025","233.71","233.39","235.37","231.33","9.93M","0.14%"
"28-08-2025","233.39","234.30","235.28","232.38","13.87M","-0.34%"
"26-08-2025","234.19","236.66","237.30","233.80","14.67M","-1.09%"
"25-08-2025","236.76","236.30","237.49","235.65","8.85M","0.20%"
"22-08-2025","236.29","238.00","238.63","235.89","5.42M","-0.84%"
"21-08-2025","238.29","238.00","240.99","237.23","8.11M","0.15%"
"20-08-2025","237.93","237.00","239.09","237.00","7.44M","0.00%"
"19-08-2025","237.94","237.50","238.54","236.68","5.54M","-0.09%"
"18-08-2025","238.16","237.25","238.59","235.50","8.50M","0.51%"
"14-08-2025","236.94","238.51","238.67","234.43","7.26M","-0.72%"
"13-08-2025","238.67","237.74","239.95","236.30","8.50M","1.34%"
"12-08-2025","235.52","233.80","236.36","233.61","7.04M","0.74%"
"11-08-2025","233.79","233.44","235.00","231.58","4.70M","0.15%"
"08-08-2025","233.44","233.90","235.12","232.68","5.25M","-0.21%"
"07-08-2025","233.93","233.15","234.20","231.31","5.56M","0.07%"
"06-08-2025","233.77","234.55","235.37","232.91","7.57M","-0.30%"
"05-08-2025","234.48","235.50","236.00","233.05","9.56M","-0.15%"
"04-08-2025","234.83","236.50","238.39","234.00","16.17M","-0.83%"
"01-08-2025","236.79","240.10","240.71","234.05","12.63M","-1.75%"
"31-07-2025","241.00","240.20","242.81","239.66","10.25M","-0.33%"
"30-07-2025","241.81","242.54","243.71","240.10","8.77M","0.15%"
"29-07-2025","241.44","240.02","242.51","239.82","6.16M","0.59%"
"28-07-2025","240.02","240.29","241.56","237.80","6.87M","-0.11%"
"25-07-2025","240.29","244.00","244.80","239.25","7.43M","-1.85%"
"24-07-2025","244.83","245.56","246.20","243.76","4.59M","-0.29%"
"23-07-2025","245.55","246.00","247.20","244.26","7.36M","-0.35%"
"22-07-2025","246.41","245.04","246.87","244.07","5.87M","0.56%"
"21-07-2025","245.04","246.00","246.30","244.43","5.42M","-0.52%"
"18-07-2025","246.31","244.74","247.35","243.46","10.29M","1.00%"
"17-07-2025","243.87","243.00","244.56","242.82","7.01M","0.42%"
"16-07-2025","242.85","244.00","244.15","242.30","5.66M","-0.34%"
"15-07-2025","243.67","244.48","245.37","242.70","7.84M","-0.23%"
"14-07-2025","244.22","242.90","244.89","241.14","7.57M","1.02%"
"11-07-2025","241.76","243.05","243.09","240.80","5.61M","-0.55%"
"10-07-2025","243.09","243.51","244.69","242.33","8.01M","-0.11%"
"09-07-2025","243.35","243.35","244.59","242.27","9.59M","0.05%"
"08-07-2025","243.24","242.41","243.70","240.65","7.54M","0.71%"
"07-07-2025","241.52","245.50","245.50","240.83","9.22M","-1.52%"
"04-07-2025","245.24","245.20","245.45","242.51","7.72M","0.49%"
"03-07-2025","244.05","242.00","246.20","241.80","13.89M","1.24%"
"02-07-2025","241.07","242.90","243.75","240.20","10.42M","-0.95%"
"01-07-2025","243.37","245.30","245.30","241.30","8.47M","-0.34%"
"30-06-2025","244.21","244.00","245.70","243.00","8.78M","0.57%"
"27-06-2025","242.83","245.01","246.22","242.00","21.69M","-0.78%"
"26-06-2025","244.73","242.00","245.37","241.54","15.77M","1.17%"
"25-06-2025","241.91","244.00","245.30","241.50","13.06M","-0.82%"
"24-06-2025","243.92","247.50","248.00","243.49","22.22M","-2.97%"
"23-06-2025","251.38","253.01","255.49","250.33","16.78M","-0.20%"
"20-06-2025","251.89","252.26","253.25","249.35","15.91M","0.13%"
"19-06-2025","251.56","250.50","253.00","248.20","10.79M","0.48%"
"18-06-2025","250.36","254.03","255.89","249.77","12.69M","-0.77%"
"17-06-2025","252.31","256.94","257.09","251.55","18.78M","-1.74%"
"16-06-2025","256.79","253.99","257.50","252.19","41.44M","2.10%"
"13-06-2025","251.51","255.55","255.95","249.12","39.32M","1.46%"
"12-06-2025","247.88","251.50","255.20","246.75","35.61M","0.23%"
"11-06-2025","247.32","244.50","250.40","243.55","20.84M","1.08%"
"10-06-2025","244.68","244.25","245.00","242.59","7.66M","0.77%"
"09-06-2025","242.80","241.78","244.12","240.50","7.72M","1.14%"
"06-06-2025","240.06","237.79","240.47","237.51","5.99M","0.96%"
"05-06-2025","237.77","238.05","239.62","236.22","8.94M","-0.12%"
"04-06-2025","238.05","238.00","238.50","235.50","6.73M","0.33%"
"03-06-2025","237.27","240.50","241.05","236.60","9.52M","-0.44%"
"02-06-2025","238.31","239.00","240.09","237.66","6.28M","-0.46%"
"30-05-2025","239.40","243.04","245.19","238.89","10.11M","-1.50%"
"29-05-2025","243.04","243.60","244.60","241.35","12.94M","0.15%"
"28-05-2025","242.67","244.64","245.34","241.30","7.39M","-0.76%"
"27-05-2025","244.54","246.85","246.85","242.92","9.71M","-0.57%"
"26-05-2025","245.94","245.30","247.13","244.81","7.16M","0.70%"
"23-05-2025","244.24","242.50","244.68","240.15","8.73M","1.06%"
"22-05-2025","241.67","248.68","250.48","239.61","18.50M","-2.82%"
"21-05-2025","248.68","251.50","251.95","247.76","7.16M","-0.23%"
"20-05-2025","249.26","246.79","252.70","246.79","13.18M","1.09%"
"19-05-2025","246.58","248.00","249.45","244.91","8.04M","-0.28%"
"16-05-2025","247.27","247.06","249.39","246.20","8.03M","-0.14%"
"15-05-2025","247.61","244.95","248.92","242.30","16.81M","0.65%"
"14-05-2025","246.01","241.16","246.90","241.16","8.23M","2.01%"
"13-05-2025","241.16","244.15","245.29","240.29","9.34M","-1.17%"
"12-05-2025","244.02","239.00","244.60","238.11","11.37M","3.86%"
"09-05-2025","234.96","229.10","235.30","228.45","11.18M","0.75%"
"08-05-2025","233.22","237.66","239.34","231.40","15.03M","-2.28%"
"07-05-2025","238.67","232.30","240.09","232.07","16.69M","0.70%"
"06-05-2025","237.00","241.13","242.99","236.00","11.35M","-0.92%"
"05-05-2025","239.20","240.00","241.15","234.50","20.09M","-1.73%"
"02-05-2025","243.42","241.00","246.27","239.00","12.35M","-0.42%"
"30-04-2025","244.45","245.50","247.44","242.22","9.82M","-0.50%"
"29-04-2025","245.68","251.24","252.10","245.10","8.03M","-1.96%"
"28-04-2025","250.60","246.00","251.95","244.38","7.67M","1.73%"
"25-04-2025","246.33","249.00","250.68","244.40","15.62M","-1.22%"
"24-04-2025","249.37","250.00","251.37","248.00","6.54M","-1.11%"
"23-04-2025","252.17","248.74","252.75","244.92","16.56M","1.77%"
"22-04-2025","247.78","248.97","250.60","247.26","9.90M","-0.80%"
"21-04-2025","249.78","244.01","250.55","241.75","11.70M","2.58%"
"17-04-2025","243.49","241.00","244.61","239.26","12.89M","0.94%"
"16-04-2025","241.22","232.69","242.00","231.72","18.75M","3.67%"
"15-04-2025","232.69","234.00","234.00","230.10","12.10M","1.01%"
"11-04-2025","230.37","228.30","231.40","225.25","13.89M","3.80%"
"09-04-2025","221.94","222.00","224.06","220.26","16.89M","-2.08%"
"08-04-2025","226.66","223.00","227.24","219.18","11.31M","3.10%"
"07-04-2025","219.84","208.00","220.80","205.00","27.02M","-2.73%"
"04-04-2025","226.01","240.56","241.21","224.20","38.34M","-7.11%"
"03-04-2025","243.31","248.00","249.62","242.51","11.14M","-2.92%"
"02-04-2025","250.64","250.05","251.50","248.00","15.34M","1.04%"
"01-04-2025","248.07","247.00","252.20","246.70","11.26M","0.69%"
"28-03-2025","246.38","243.44","254.90","243.26","32.91M","1.74%"
"27-03-2025","242.17","238.87","243.40","238.65","9.94M","1.02%"
"26-03-2025","239.72","243.35","244.50","239.37","7.54M","-1.04%"
"25-03-2025","242.25","244.01","245.37","240.55","8.92M","-0.65%"
"24-03-2025","243.83","244.19","246.40","242.75","10.57M","0.58%"
"21-03-2025","242.42","235.80","248.00","235.80","29.29M","2.90%"
"20-03-2025","235.59","233.48","237.04","232.01","18.96M","1.30%"
"19-03-2025","232.57","232.50","235.14","231.60","8.63M","0.19%"
"18-03-2025","232.12","230.84","232.50","228.52","9.65M","1.04%"
"17-03-2025","229.74","226.52","230.45","226.24","8.79M","1.91%"
"13-03-2025","225.43","228.15","230.40","224.87","16.11M","0.46%"
"12-03-2025","224.40","227.10","228.84","222.36","6.99M","-1.02%"
"11-03-2025","226.72","220.90","227.26","220.10","10.94M","1.58%"
"10-03-2025","223.19","232.89","235.00","222.48","16.49M","-4.17%"
"07-03-2025","232.89","232.60","236.47","231.17","9.08M","0.12%"
"06-03-2025","232.60","231.49","233.57","226.71","10.44M","1.60%"
"05-03-2025","228.94","227.12","231.25","226.76","7.47M","0.96%"
"04-03-2025","226.76","220.10","227.75","215.48","12.43M","0.72%"
