"Date","Price","Open","High","Low","Vol.","Change %"
"16-12-2025","994.30","990.10","998.70","990.10","20.05M","-0.18%"
"15-12-2025","996.10","992.00","1,001.80","992.00","9.79M","-0.54%"
"12-12-2025","1,001.50","1,003.00","1,004.70","998.20","11.99M","0.12%"
"11-12-2025","1,000.30","990.00","1,002.70","988.50","11.84M","1.06%"
"10-12-2025","989.80","997.50","998.50","985.30","15.32M","-0.73%"
"09-12-2025","997.10","994.90","1,002.80","994.00","15.29M","-0.60%"
"08-12-2025","1,003.10","1,000.00","1,006.50","997.50","12.90M","-0.02%"
"05-12-2025","1,003.30","992.00","1,008.00","990.20","12.84M","0.61%"
"04-12-2025","997.20","1,000.00","1,004.70","993.00","14.53M","-0.33%"
"03-12-2025","1,000.50","986.00","1,002.30","986.00","15.45M","1.08%"
"02-12-2025","989.80","988.00","994.40","985.00","27.32M","-1.23%"
"01-12-2025","1,002.10","1,017.50","1,017.50","999.30","16.75M","-0.55%"
"28-11-2025","1,007.60","1,007.00","1,012.05","1,004.20","15.99M","-0.19%"
"27-11-2025","1,009.50","1,002.10","1,016.80","1,001.00","25.54M","0.56%"
"26-11-2025","1,003.90","981.30","1,006.95","981.30","19.49M","1.42%"
"25-11-2025","989.80","1,004.00","1,006.10","988.40","24.99M","-0.94%"
"24-11-2025","999.15","1,000.00","1,011.45","993.60","32.20M","0.11%"
"21-11-2025","998.05","1,003.10","1,008.30","996.55","17.50M","-1.07%"
"20-11-2025","1,008.85","995.30","1,011.60","992.45","19.85M","1.43%"
"19-11-2025","994.60","990.00","996.55","984.00","19.81M","0.22%"
"18-11-2025","992.45","997.65","999.00","990.00","20.00M","-0.41%"
"17-11-2025","996.55","991.25","997.95","985.60","18.40M","0.70%"
"14-11-2025","989.60","976.05","991.65","976.05","21.39M","0.30%"
"13-11-2025","986.65","984.00","990.10","982.60","14.12M","-0.29%"
"12-11-2025","989.50","998.80","999.00","987.70","13.14M","-0.22%"
"11-11-2025","991.70","983.50","993.50","978.00","10.20M","0.73%"
"10-11-2025","984.50","982.30","990.95","980.20","15.99M","0.22%"
"07-11-2025","982.30","980.00","984.90","974.75","15.00M","-0.24%"
"06-11-2025","984.65","981.00","991.05","974.00","22.28M","-0.06%"
"04-11-2025","985.25","987.00","997.00","983.70","20.02M","-0.75%"
"03-11-2025","992.65","985.00","994.55","983.30","16.61M","0.54%"
"31-10-2025","987.30","994.00","1,004.45","981.15","23.22M","-1.09%"
"30-10-2025","998.15","1,000.00","1,009.50","997.10","19.96M","-0.96%"
"29-10-2025","1,007.85","1,004.90","1,012.50","1,000.00","17.77M","0.43%"
"28-10-2025","1,003.55","997.65","1,008.00","995.00","33.90M","0.06%"
"27-10-2025","1,002.95","996.50","1,009.05","996.20","15.70M","0.82%"
"24-10-2025","994.75","1,011.00","1,011.95","991.30","17.71M","-1.39%"
"23-10-2025","1,008.80","1,016.00","1,020.50","1,006.00","43.53M","0.11%"
"21-10-2025","1,007.70","1,006.00","1,010.00","1,004.00","3.47M","0.47%"
"20-10-2025","1,002.95","997.00","1,020.00","997.00","22.20M","0.04%"
"17-10-2025","1,002.55","993.95","1,009.00","986.00","25.21M","0.82%"
"16-10-2025","994.35","982.65","996.60","981.50","22.94M","1.65%"
"15-10-2025","978.25","975.00","984.90","973.35","23.31M","0.11%"
"14-10-2025","977.15","970.00","980.45","967.00","22.93M","0.02%"
"13-10-2025","977.00","974.30","981.00","972.00","18.63M","-0.40%"
"10-10-2025","980.90","979.00","986.20","978.10","13.76M","0.39%"
"09-10-2025","977.10","974.50","979.00","970.15","15.37M","-0.16%"
"08-10-2025","978.70","976.00","985.90","974.55","15.94M","-0.39%"
"07-10-2025","982.50","974.00","989.85","971.00","25.54M","0.93%"
"06-10-2025","973.45","971.90","977.40","962.00","18.54M","0.86%"
"03-10-2025","965.15","952.00","966.75","952.00","26.66M","-0.01%"
"01-10-2025","965.25","952.70","969.60","946.00","25.35M","1.50%"
"30-09-2025","951.00","958.05","960.00","946.30","28.30M","0.07%"
"29-09-2025","950.30","946.05","956.80","939.10","32.40M","0.56%"
"26-09-2025","945.05","945.10","951.45","941.30","14.87M","-0.51%"
"25-09-2025","949.85","952.50","958.00","947.40","31.41M","-0.13%"
"24-09-2025","951.05","952.20","956.45","943.00","15.12M","-0.64%"
"23-09-2025","957.20","967.00","968.20","955.50","21.02M","-0.73%"
"22-09-2025","964.20","964.00","971.20","961.95","10.85M","-0.28%"
"19-09-2025","966.90","974.90","976.70","962.10","31.24M","-1.02%"
"18-09-2025","976.90","973.30","979.65","969.25","17.79M","1.08%"
"17-09-2025","966.50","965.15","974.40","964.35","17.36M","-0.04%"
"16-09-2025","966.85","961.20","969.35","961.20","18.66M","-0.02%"
"15-09-2025","967.05","969.60","972.35","965.00","14.49M","-0.03%"
"12-09-2025","967.30","969.90","970.75","962.25","14.36M","-0.05%"
"11-09-2025","967.80","960.30","969.25","959.90","15.11M","0.20%"
"10-09-2025","965.90","973.90","973.90","961.70","18.09M","0.08%"
"09-09-2025","965.15","974.00","974.40","962.70","13.99M","-0.09%"
"08-09-2025","966.00","969.00","973.15","960.45","11.71M","0.27%"
"05-09-2025","963.40","967.50","967.50","954.05","11.60M","0.22%"
"04-09-2025","961.25","960.20","965.70","956.25","17.60M","0.71%"
"03-09-2025","954.45","945.00","956.30","940.00","16.08M","1.05%"
"02-09-2025","944.50","951.00","954.80","944.00","14.20M","-0.64%"
"01-09-2025","950.60","949.60","957.45","946.35","20.18M","-0.11%"
"29-08-2025","951.60","954.00","963.30","950.10","14.82M","-0.65%"
"28-08-2025","957.80","967.00","972.20","955.00","25.44M","-1.60%"
"26-08-2025","973.40","979.50","985.70","968.00","16.92M","-0.88%"
"25-08-2025","982.05","980.10","988.70","978.50","17.52M","-0.03%"
"22-08-2025","982.30","994.95","998.00","978.55","19.83M","-1.34%"
"21-08-2025","995.60","998.75","998.75","991.60","12.44M","0.15%"
"20-08-2025","994.10","993.50","996.00","989.50","9.95M","-0.15%"
"19-08-2025","995.55","999.15","1,003.05","993.35","12.35M","-0.62%"
"18-08-2025","1,001.80","1,005.00","1,013.30","997.80","19.28M","0.63%"
"14-08-2025","995.55","989.00","998.00","985.60","17.51M","0.55%"
"13-08-2025","990.15","997.00","997.00","984.55","13.58M","0.53%"
"12-08-2025","984.95","995.95","998.00","983.75","12.94M","-1.29%"
"11-08-2025","997.80","987.95","998.80","986.55","9.11M","1.10%"
"08-08-2025","986.95","993.55","996.40","985.00","13.90M","-1.08%"
"07-08-2025","997.70","990.05","1,000.80","988.40","13.08M","0.51%"
"06-08-2025","992.65","985.55","994.00","985.00","14.08M","0.39%"
"05-08-2025","988.80","993.25","997.20","982.75","23.98M","-0.72%"
"04-08-2025","996.00","1,005.05","1,009.25","994.05","13.93M","-1.00%"
"01-08-2025","1,006.10","1,007.00","1,014.15","1,004.65","11.32M","-0.30%"
"31-07-2025","1,009.10","1,007.30","1,015.70","1,004.00","22.18M","-0.38%"
"30-07-2025","1,012.90","1,014.00","1,016.30","1,008.50","15.15M","0.21%"
"29-07-2025","1,010.80","999.95","1,013.25","998.15","19.90M","0.65%"
"28-07-2025","1,004.25","1,001.50","1,010.70","1,000.25","12.06M","0.19%"
"25-07-2025","1,002.30","1,007.50","1,007.50","999.50","9.31M","-0.23%"
"24-07-2025","1,004.60","1,016.32","1,016.32","1,001.71","19.11M","-0.50%"
"23-07-2025","1,009.64","1,003.00","1,012.38","999.01","13.63M","0.86%"
"22-07-2025","1,001.06","1,004.05","1,006.50","999.01","14.84M","0.33%"
"21-07-2025","997.77","986.65","998.52","985.80","22.31M","2.20%"
"18-07-2025","976.27","990.98","996.02","974.08","16.13M","-1.48%"
"17-07-2025","990.98","999.51","999.91","988.89","22.53M","-0.47%"
"16-07-2025","995.67","1,006.50","1,008.84","993.83","17.99M","0.04%"
"15-07-2025","995.27","984.05","999.31","984.05","14.50M","0.63%"
"14-07-2025","989.04","989.04","991.88","982.85","13.09M","-0.04%"
"11-07-2025","989.39","996.52","999.91","987.99","12.52M","-1.12%"
"10-07-2025","1,000.61","1,005.50","1,006.00","997.52","17.03M","-0.25%"
"09-07-2025","1,003.10","1,001.01","1,004.40","996.57","13.86M","0.49%"
"08-07-2025","998.22","986.05","1,000.01","986.05","15.22M","0.70%"
"07-07-2025","991.23","992.03","996.72","989.44","11.35M","-0.10%"
"04-07-2025","992.18","991.08","999.26","987.54","7.86M","0.11%"
"03-07-2025","991.08","994.97","1,001.51","989.69","16.86M","0.06%"
"02-07-2025","990.54","1,007.44","1,007.44","986.50","18.88M","-1.30%"
"01-07-2025","1,003.55","1,000.01","1,005.50","999.51","14.39M","0.53%"
"30-06-2025","998.27","1,003.25","1,004.40","995.27","13.65M","-0.67%"
"27-06-2025","1,004.95","1,004.00","1,007.39","994.23","28.21M","-0.34%"
"26-06-2025","1,008.39","988.24","1,011.03","987.54","50.08M","2.10%"
"25-06-2025","987.64","980.56","988.54","979.51","18.41M","0.98%"
"24-06-2025","978.02","980.06","987.04","975.37","22.63M","0.64%"
"23-06-2025","971.78","971.78","976.52","968.49","11.74M","-0.83%"
"20-06-2025","979.91","963.40","982.51","963.40","32.90M","1.52%"
"19-06-2025","965.25","964.55","970.98","960.41","16.88M","0.07%"
"18-06-2025","964.55","956.12","965.75","956.12","18.43M","0.22%"
"17-06-2025","962.41","966.10","968.39","957.17","16.98M","-0.30%"
"16-06-2025","965.30","959.61","967.04","957.67","16.51M","0.93%"
"13-06-2025","956.42","957.62","964.10","954.13","12.12M","-1.33%"
"12-06-2025","969.29","972.58","978.07","965.25","16.35M","-0.36%"
"11-06-2025","972.78","981.36","981.36","971.08","11.10M","-0.76%"
"10-06-2025","980.21","988.94","988.94","978.12","15.53M","-0.69%"
"09-06-2025","986.99","995.02","995.02","985.50","13.20M","0.01%"
"06-06-2025","986.89","969.59","995.67","968.94","30.13M","1.49%"
"05-06-2025","972.38","971.58","977.02","967.69","22.26M","0.43%"
"04-06-2025","968.19","958.12","969.24","958.07","12.96M","0.86%"
"03-06-2025","959.91","966.59","973.58","957.62","24.38M","-0.39%"
"02-06-2025","963.65","962.65","965.60","951.63","14.67M","-0.66%"
"30-05-2025","970.04","963.55","971.98","960.31","28.75M","0.90%"
"29-05-2025","961.36","961.61","967.99","951.28","28.92M","0.21%"
"28-05-2025","959.36","957.72","964.85","956.47","18.16M","-0.15%"
"27-05-2025","960.76","963.40","971.58","955.77","26.16M","-0.72%"
"26-05-2025","967.69","965.10","972.53","961.06","10.80M","0.34%"
"23-05-2025","964.40","957.67","966.10","954.87","9.57M","0.71%"
"22-05-2025","957.57","955.22","959.71","950.24","21.31M","-0.36%"
"21-05-2025","961.01","961.11","971.03","958.17","15.13M","0.62%"
"20-05-2025","955.07","961.66","964.90","954.13","23.88M","-1.23%"
"19-05-2025","966.94","966.10","970.09","963.10","10.20M","0.21%"
"16-05-2025","964.95","964.50","969.49","961.81","15.87M","0.05%"
"15-05-2025","964.50","954.38","969.99","946.15","32.24M","1.21%"
"14-05-2025","952.93","958.66","962.70","949.14","15.45M","-0.62%"
"13-05-2025","958.91","972.58","978.42","957.62","24.24M","-1.77%"
"12-05-2025","976.17","956.42","977.52","953.78","18.62M","3.57%"
"09-05-2025","942.50","952.68","957.12","941.06","17.19M","-2.01%"
"08-05-2025","961.86","974.97","974.97","957.17","34.80M","-0.88%"
"07-05-2025","970.39","964.60","971.93","958.81","21.42M","0.72%"
"06-05-2025","963.45","962.60","967.64","959.76","17.49M","-0.26%"
"05-05-2025","966.00","967.09","973.58","963.75","15.07M","0.61%"
"02-05-2025","960.11","962.51","968.54","957.62","22.81M","0.00%"
"30-04-2025","960.11","954.13","966.05","952.78","31.94M","0.85%"
"29-04-2025","952.03","957.02","962.01","947.74","18.92M","-0.59%"
"28-04-2025","957.72","953.23","962.46","951.83","13.92M","0.47%"
"25-04-2025","953.23","960.01","964.10","943.55","18.50M","-0.29%"
"24-04-2025","956.02","952.63","959.56","950.19","25.93M","-0.37%"
"23-04-2025","959.56","986.99","986.99","957.87","30.57M","-1.93%"
"22-04-2025","978.42","965.10","982.85","965.10","45.96M","1.80%"
"21-04-2025","961.16","959.61","972.93","952.63","34.25M","1.07%"
"17-04-2025","950.98","938.66","957.47","936.02","35.70M","1.53%"
"16-04-2025","936.67","939.56","939.56","927.94","19.14M","0.70%"
"15-04-2025","930.14","930.19","936.07","925.20","49.30M","3.22%"
"11-04-2025","901.13","885.17","907.44","885.17","32.78M","2.37%"
"09-04-2025","880.31","880.31","885.30","874.57","22.45M","-0.23%"
"08-04-2025","882.38","880.31","888.79","872.98","35.56M","0.65%"
"07-04-2025","876.67","879.21","887.72","866.94","38.00M","-3.28%"
"04-04-2025","906.39","904.25","918.69","903.30","33.54M","1.25%"
"03-04-2025","895.20","888.34","899.76","886.29","11.25M","-0.11%"
"02-04-2025","896.22","883.15","897.37","883.15","11.57M","1.64%"
"01-04-2025","881.73","898.76","902.70","880.48","28.51M","-3.30%"
"28-03-2025","911.83","912.23","915.72","900.68","28.77M","0.16%"
"27-03-2025","910.41","897.77","918.22","896.82","41.66M","1.04%"
"26-03-2025","901.03","910.24","911.48","898.76","24.48M","-0.82%"
"25-03-2025","908.46","900.21","919.56","898.51","39.10M","1.19%"
"24-03-2025","897.77","887.29","899.96","884.62","17.39M","1.67%"
"21-03-2025","882.98","875.60","884.85","875.60","33.51M","0.09%"
"20-03-2025","882.18","874.82","884.80","872.48","17.83M","1.41%"
"19-03-2025","869.89","865.35","873.33","863.95","15.22M","0.69%"
"18-03-2025","863.95","861.86","866.54","855.40","21.91M","1.27%"
"17-03-2025","853.08","850.38","859.86","850.38","18.95M","0.22%"
"13-03-2025","851.18","855.90","858.26","847.92","15.74M","-0.27%"
"12-03-2025","853.45","843.68","857.12","843.68","18.78M","1.52%"
"11-03-2025","840.66","839.11","844.90","832.95","19.90M","-0.12%"
"10-03-2025","841.66","842.40","847.84","839.44","15.60M","-0.10%"
"07-03-2025","842.53","838.91","848.46","836.72","13.37M","-0.12%"
"06-03-2025","843.50","841.41","847.84","834.05","32.97M","0.07%"
"05-03-2025","842.90","848.86","853.28","842.03","21.58M","-1.17%"
"04-03-2025","852.88","846.89","855.02","844.52","19.92M","0.50%"
