"Date","Price","Open","High","Low","Vol.","Change %"
"12-05-2025","1,203.00","1,185.00","1,209.00","1,175.20","7.62M","4.51%"
"09-05-2025","1,151.10","1,160.00","1,172.20","1,148.50","5.38M","-1.80%"
"08-05-2025","1,172.20","1,170.00","1,179.00","1,165.60","9.91M","0.94%"
"07-05-2025","1,161.30","1,159.00","1,168.60","1,152.90","4.26M","-0.01%"
"06-05-2025","1,161.40","1,178.00","1,178.80","1,157.70","5.35M","-1.01%"
"05-05-2025","1,173.20","1,190.00","1,190.00","1,164.30","7.24M","-0.76%"
"02-05-2025","1,182.20","1,182.10","1,210.50","1,180.10","6.57M","-0.24%"
"30-04-2025","1,185.00","1,185.10","1,193.90","1,175.00","6.29M","-0.19%"
"29-04-2025","1,187.30","1,194.00","1,210.00","1,184.40","6.07M","-0.46%"
"28-04-2025","1,192.80","1,166.30","1,196.00","1,164.30","5.52M","2.27%"
"25-04-2025","1,166.30","1,177.00","1,179.90","1,146.00","17.24M","-3.38%"
"24-04-2025","1,207.10","1,199.10","1,220.00","1,199.10","9.08M","0.02%"
"23-04-2025","1,206.90","1,225.30","1,230.00","1,194.90","9.43M","-0.81%"
"22-04-2025","1,216.80","1,230.40","1,235.00","1,212.10","8.46M","-0.51%"
"21-04-2025","1,223.00","1,202.00","1,238.70","1,198.10","15.17M","2.70%"
"17-04-2025","1,190.80","1,155.60","1,199.20","1,153.60","13.45M","2.54%"
"16-04-2025","1,161.30","1,122.70","1,163.50","1,112.60","12.84M","4.36%"
"15-04-2025","1,112.80","1,090.00","1,117.00","1,083.00","9.32M","4.10%"
"11-04-2025","1,068.95","1,063.30","1,072.70","1,057.55","8.14M","0.69%"
"09-04-2025","1,061.65","1,073.10","1,081.85","1,058.00","6.69M","-1.50%"
"08-04-2025","1,077.85","1,061.00","1,084.95","1,060.30","8.72M","2.85%"
"07-04-2025","1,047.95","1,035.00","1,069.00","1,032.35","9.72M","-3.97%"
"04-04-2025","1,091.30","1,081.50","1,101.90","1,075.45","6.06M","0.13%"
"03-04-2025","1,089.85","1,078.90","1,091.95","1,075.30","5.35M","0.50%"
"02-04-2025","1,084.45","1,091.70","1,095.60","1,080.75","4.07M","-0.11%"
"01-04-2025","1,085.60","1,093.20","1,101.25","1,070.00","6.64M","-1.49%"
"28-03-2025","1,102.00","1,098.40","1,107.00","1,086.50","4.92M","0.33%"
"27-03-2025","1,098.35","1,092.00","1,108.00","1,088.10","8.51M","0.19%"
"26-03-2025","1,096.25","1,115.00","1,118.85","1,089.05","7.13M","-1.99%"
"25-03-2025","1,118.55","1,109.95","1,123.50","1,096.35","11.72M","1.89%"
"24-03-2025","1,097.85","1,082.00","1,104.95","1,073.70","8.28M","2.59%"
"21-03-2025","1,070.15","1,054.35","1,075.55","1,050.55","6.85M","1.50%"
"20-03-2025","1,054.35","1,056.25","1,058.90","1,046.90","3.74M","0.22%"
"19-03-2025","1,052.05","1,047.80","1,058.55","1,043.50","4.82M","0.65%"
"18-03-2025","1,045.25","1,044.15","1,054.25","1,033.70","7.37M","1.07%"
"17-03-2025","1,034.15","1,011.10","1,039.00","1,011.10","5.94M","2.37%"
"13-03-2025","1,010.20","1,015.00","1,016.00","1,005.10","4.00M","-0.10%"
"12-03-2025","1,011.20","1,025.20","1,029.80","999.20","7.50M","-1.41%"
"11-03-2025","1,025.65","1,030.40","1,036.80","1,021.10","4.77M","-0.98%"
"10-03-2025","1,035.85","1,036.00","1,050.50","1,032.35","6.00M","-0.17%"
"07-03-2025","1,037.65","1,033.70","1,050.35","1,030.70","7.60M","0.34%"
"06-03-2025","1,034.10","1,022.60","1,039.50","1,015.15","7.86M","1.94%"
"05-03-2025","1,014.45","1,003.00","1,017.40","1,002.55","5.13M","1.26%"
"04-03-2025","1,001.80","1,001.10","1,011.10","998.60","5.79M","-0.54%"
