"Date","Price","Open","High","Low","Vol.","Change %"
"04-03-2026","1,364.00","1,356.00","1,382.00","1,356.00","3.16M","-0.51%"
"02-03-2026","1,371.00","1,351.00","1,386.00","1,350.00","2.09M","-1.30%"
"27-02-2026","1,389.10","1,398.00","1,404.80","1,382.00","8.65M","1.14%"
"26-02-2026","1,373.50","1,391.00","1,405.00","1,368.00","2.33M","-0.34%"
"25-02-2026","1,378.20","1,355.00","1,391.40","1,354.00","5.70M","2.91%"
"24-02-2026","1,339.20","1,402.30","1,406.70","1,322.50","10.00M","-6.10%"
"23-02-2026","1,426.20","1,438.20","1,441.60","1,415.50","2.63M","-0.72%"
"20-02-2026","1,436.50","1,443.00","1,455.00","1,431.00","2.39M","-0.96%"
"19-02-2026","1,450.40","1,470.00","1,501.80","1,443.00","2.40M","-1.15%"
"18-02-2026","1,467.20","1,483.20","1,483.20","1,443.40","2.04M","-1.04%"
"17-02-2026","1,482.60","1,464.00","1,510.70","1,458.00","2.84M","1.42%"
"16-02-2026","1,461.80","1,451.10","1,467.00","1,446.80","2.39M","0.45%"
"13-02-2026","1,455.20","1,423.00","1,476.80","1,396.00","7.21M","-1.42%"
"12-02-2026","1,476.10","1,529.00","1,535.00","1,469.50","5.40M","-4.87%"
"11-02-2026","1,551.60","1,574.00","1,578.10","1,546.10","2.94M","-1.37%"
"10-02-2026","1,573.10","1,595.00","1,602.40","1,567.80","3.23M","-1.80%"
"09-02-2026","1,602.00","1,600.40","1,619.90","1,594.40","1.86M","0.52%"
"06-02-2026","1,593.70","1,612.00","1,612.00","1,574.10","3.34M","-1.01%"
"05-02-2026","1,610.00","1,613.70","1,631.80","1,600.20","3.18M","-0.73%"
"04-02-2026","1,621.80","1,642.00","1,645.00","1,586.00","5.83M","-4.34%"
"03-02-2026","1,695.30","1,780.00","1,780.10","1,689.10","3.20M","1.10%"
"02-02-2026","1,676.80","1,670.00","1,688.50","1,653.60","1.92M","0.64%"
"01-02-2026","1,666.20","1,692.40","1,710.10","1,613.10","1.85M","-1.73%"
"30-01-2026","1,695.60","1,713.20","1,713.20","1,683.00","4.45M","-1.51%"
"29-01-2026","1,721.60","1,722.80","1,725.00","1,696.10","2.24M","-0.46%"
"28-01-2026","1,729.60","1,705.10","1,734.40","1,691.00","2.71M","0.55%"
"27-01-2026","1,720.20","1,720.00","1,725.50","1,700.50","2.67M","0.77%"
"23-01-2026","1,707.00","1,712.70","1,721.00","1,698.80","1.87M","0.23%"
"22-01-2026","1,703.10","1,690.60","1,709.00","1,681.50","1.85M","1.22%"
"21-01-2026","1,682.50","1,687.60","1,694.90","1,668.90","1.73M","-0.28%"
"20-01-2026","1,687.30","1,720.00","1,720.00","1,681.80","1.74M","-1.72%"
"19-01-2026","1,716.80","1,698.00","1,719.00","1,685.10","2.09M","1.11%"
"16-01-2026","1,698.00","1,670.00","1,700.90","1,664.80","3.10M","1.77%"
"14-01-2026","1,668.50","1,665.00","1,677.90","1,649.20","2.47M","0.21%"
"13-01-2026","1,665.00","1,685.00","1,697.60","1,626.00","7.15M","-0.16%"
"12-01-2026","1,667.60","1,659.20","1,677.20","1,641.50","4.18M","0.37%"
"09-01-2026","1,661.40","1,647.10","1,675.00","1,647.10","3.28M","0.89%"
"08-01-2026","1,646.70","1,653.30","1,660.60","1,635.40","3.27M","-0.06%"
"07-01-2026","1,647.70","1,620.80","1,654.50","1,616.70","3.82M","1.94%"
"06-01-2026","1,616.30","1,600.30","1,626.00","1,597.30","2.11M","0.54%"
"05-01-2026","1,607.60","1,625.00","1,633.50","1,580.10","3.25M","-1.99%"
"02-01-2026","1,640.20","1,632.00","1,643.00","1,625.10","950.57K","0.35%"
"01-01-2026","1,634.50","1,622.90","1,645.70","1,618.40","773.81K","0.69%"
"31-12-2025","1,623.30","1,624.50","1,631.70","1,616.80","1.36M","0.50%"
"30-12-2025","1,615.20","1,630.80","1,635.70","1,611.10","3.32M","-0.96%"
"29-12-2025","1,630.80","1,659.70","1,660.80","1,625.40","1.52M","-1.81%"
"26-12-2025","1,660.90","1,668.00","1,676.40","1,650.50","921.14K","-0.82%"
"24-12-2025","1,674.70","1,676.00","1,680.00","1,665.10","989.86K","-0.31%"
"23-12-2025","1,679.90","1,675.10","1,686.90","1,656.20","1.61M","0.57%"
"22-12-2025","1,670.30","1,651.90","1,673.50","1,644.00","1.34M","1.70%"
"19-12-2025","1,642.40","1,675.00","1,681.00","1,632.50","3.49M","-1.14%"
"18-12-2025","1,661.40","1,657.00","1,673.90","1,651.20","1.82M","0.39%"
"17-12-2025","1,655.00","1,651.00","1,664.50","1,646.30","1.39M","0.20%"
"16-12-2025","1,651.70","1,681.00","1,682.00","1,645.40","1.93M","-1.92%"
"15-12-2025","1,684.00","1,673.20","1,688.00","1,660.00","1.69M","0.65%"
"12-12-2025","1,673.20","1,677.40","1,677.90","1,660.00","1.28M","0.05%"
"11-12-2025","1,672.40","1,667.50","1,677.40","1,649.00","1.41M","0.38%"
"10-12-2025","1,666.00","1,663.30","1,671.00","1,657.00","1.48M","0.51%"
"09-12-2025","1,657.60","1,687.00","1,687.00","1,656.40","2.82M","-1.84%"
"08-12-2025","1,688.60","1,683.00","1,695.40","1,676.90","2.70M","0.33%"
"05-12-2025","1,683.00","1,662.70","1,691.00","1,651.00","3.39M","1.72%"
"04-12-2025","1,654.60","1,650.00","1,672.00","1,645.10","3.94M","0.86%"
"03-12-2025","1,640.50","1,635.50","1,654.60","1,628.80","2.37M","0.31%"
"02-12-2025","1,635.50","1,651.00","1,652.90","1,624.00","2.33M","-0.45%"
"01-12-2025","1,642.90","1,630.00","1,646.50","1,628.00","2.03M","1.15%"
"28-11-2025","1,624.20","1,629.00","1,636.90","1,619.00","1.84M","-0.29%"
"27-11-2025","1,629.00","1,619.10","1,633.20","1,614.00","2.11M","0.69%"
"26-11-2025","1,617.90","1,601.10","1,627.50","1,601.10","1.24M","1.05%"
"25-11-2025","1,601.10","1,618.30","1,618.90","1,592.60","2.29M","-0.58%"
"24-11-2025","1,610.40","1,614.30","1,640.00","1,602.90","6.39M","0.15%"
"21-11-2025","1,608.00","1,636.00","1,643.50","1,606.00","2.96M","-2.27%"
"20-11-2025","1,645.40","1,662.60","1,668.40","1,642.60","2.72M","-1.03%"
"19-11-2025","1,662.60","1,595.30","1,669.50","1,588.60","6.34M","4.23%"
"18-11-2025","1,595.20","1,604.00","1,604.00","1,590.10","1.64M","-0.70%"
"17-11-2025","1,606.40","1,594.00","1,607.70","1,585.50","2.00M","0.74%"
"14-11-2025","1,594.60","1,590.00","1,598.00","1,574.10","2.54M","-0.24%"
"13-11-2025","1,598.50","1,599.40","1,605.00","1,580.00","1.94M","0.28%"
"12-11-2025","1,594.00","1,575.00","1,600.00","1,573.50","2.33M","1.53%"
"11-11-2025","1,570.00","1,547.80","1,572.50","1,541.20","2.27M","1.91%"
"10-11-2025","1,540.50","1,518.00","1,544.90","1,511.40","1.56M","1.86%"
"07-11-2025","1,512.40","1,515.10","1,518.80","1,490.50","2.24M","-0.92%"
"06-11-2025","1,526.40","1,529.10","1,531.90","1,514.30","2.47M","-0.18%"
"04-11-2025","1,529.10","1,536.40","1,541.90","1,525.00","1.67M","-0.93%"
"03-11-2025","1,543.50","1,540.10","1,549.70","1,528.20","2.25M","0.13%"
"31-10-2025","1,541.50","1,549.80","1,558.20","1,537.60","1.72M","-0.54%"
"30-10-2025","1,549.80","1,557.70","1,559.90","1,538.10","2.18M","-0.48%"
"29-10-2025","1,557.30","1,530.00","1,559.00","1,522.00","2.60M","2.31%"
"28-10-2025","1,522.10","1,535.00","1,542.00","1,512.00","1.94M","-0.74%"
"27-10-2025","1,533.50","1,531.40","1,549.50","1,526.80","1.39M","0.64%"
"24-10-2025","1,523.80","1,525.00","1,532.60","1,516.40","1.49M","-0.01%"
"23-10-2025","1,523.90","1,510.00","1,547.50","1,505.50","5.01M","2.55%"
"21-10-2025","1,486.00","1,502.70","1,503.00","1,481.00","274.40K","-0.63%"
"20-10-2025","1,495.40","1,489.90","1,509.90","1,489.10","2.35M","0.62%"
"17-10-2025","1,486.20","1,499.00","1,501.30","1,479.20","3.21M","-1.90%"
"16-10-2025","1,515.00","1,499.90","1,519.90","1,498.00","2.02M","1.29%"
"15-10-2025","1,495.70","1,497.90","1,509.40","1,486.10","1.71M","0.02%"
"14-10-2025","1,495.40","1,515.40","1,535.00","1,490.20","5.80M","0.05%"
"13-10-2025","1,494.70","1,490.00","1,502.20","1,476.50","1.82M","-0.05%"
"10-10-2025","1,495.50","1,491.00","1,498.50","1,473.90","2.13M","0.61%"
"09-10-2025","1,486.50","1,453.20","1,491.10","1,452.50","2.68M","2.29%"
"08-10-2025","1,453.20","1,433.20","1,458.70","1,427.20","1.74M","1.38%"
"07-10-2025","1,433.40","1,422.00","1,441.90","1,417.20","1.59M","1.11%"
"06-10-2025","1,417.70","1,393.50","1,421.00","1,390.80","1.97M","1.74%"
"03-10-2025","1,393.50","1,396.50","1,399.80","1,380.40","2.79M","0.29%"
"01-10-2025","1,389.50","1,386.10","1,396.80","1,382.00","2.25M","0.32%"
"30-09-2025","1,385.10","1,392.10","1,405.00","1,381.90","2.78M","-0.17%"
"29-09-2025","1,387.40","1,397.10","1,402.60","1,383.00","2.99M","-0.57%"
"26-09-2025","1,395.30","1,420.00","1,426.50","1,392.00","2.57M","-2.00%"
"25-09-2025","1,423.80","1,440.20","1,442.50","1,416.00","2.71M","-1.28%"
"24-09-2025","1,442.30","1,425.10","1,444.70","1,420.00","2.89M","0.87%"
"23-09-2025","1,429.80","1,444.20","1,444.20","1,420.40","3.11M","-0.70%"
"22-09-2025","1,439.90","1,423.00","1,449.20","1,415.00","4.46M","-1.87%"
"19-09-2025","1,467.40","1,493.80","1,493.80","1,464.00","3.20M","-1.77%"
"18-09-2025","1,493.80","1,492.60","1,502.90","1,486.10","2.79M","0.83%"
"17-09-2025","1,481.50","1,490.80","1,499.00","1,475.30","2.66M","-0.11%"
"16-09-2025","1,483.10","1,463.90","1,485.20","1,461.10","1.72M","1.13%"
"15-09-2025","1,466.50","1,467.20","1,468.30","1,452.00","1.73M","-0.05%"
"12-09-2025","1,467.20","1,475.00","1,480.00","1,463.00","2.11M","-0.03%"
"11-09-2025","1,467.70","1,463.90","1,470.40","1,458.30","1.98M","0.26%"
"10-09-2025","1,463.90","1,434.90","1,471.90","1,432.10","3.21M","2.58%"
"09-09-2025","1,427.10","1,410.20","1,431.80","1,409.10","2.91M","1.72%"
"08-09-2025","1,403.00","1,423.90","1,428.60","1,401.00","2.93M","-1.13%"
"05-09-2025","1,419.00","1,448.00","1,452.30","1,402.80","3.90M","-1.68%"
"04-09-2025","1,443.30","1,465.10","1,465.90","1,440.90","2.19M","-1.56%"
"03-09-2025","1,466.10","1,475.00","1,475.00","1,452.60","1.80M","0.03%"
"02-09-2025","1,465.70","1,469.00","1,477.40","1,459.70","1.30M","-0.18%"
"01-09-2025","1,468.40","1,446.00","1,472.50","1,446.00","2.11M","0.93%"
"29-08-2025","1,454.80","1,449.80","1,462.60","1,439.20","3.40M","0.34%"
"28-08-2025","1,449.80","1,488.00","1,488.00","1,446.00","4.37M","-2.88%"
"26-08-2025","1,492.80","1,501.90","1,506.50","1,485.00","4.09M","-0.76%"
"25-08-2025","1,504.20","1,480.00","1,509.70","1,476.20","2.76M","2.58%"
"22-08-2025","1,466.30","1,489.60","1,491.50","1,464.00","2.80M","-1.82%"
"21-08-2025","1,493.50","1,500.00","1,505.00","1,486.10","2.16M","-0.17%"
"20-08-2025","1,496.00","1,468.00","1,500.30","1,458.00","10.22M","1.35%"
"19-08-2025","1,476.10","1,476.30","1,482.60","1,469.20","2.52M","-0.60%"
"18-08-2025","1,485.00","1,498.10","1,501.90","1,475.90","2.80M","-0.32%"
"14-08-2025","1,489.80","1,501.00","1,516.20","1,485.80","4.23M","-0.75%"
"13-08-2025","1,501.10","1,500.00","1,507.50","1,489.00","2.92M","0.13%"
"12-08-2025","1,499.10","1,490.00","1,509.90","1,489.00","3.42M","0.75%"
"11-08-2025","1,488.00","1,475.00","1,531.00","1,465.60","2.37M","0.83%"
"08-08-2025","1,475.70","1,474.80","1,482.20","1,459.00","2.82M","0.01%"
"07-08-2025","1,475.50","1,458.00","1,479.20","1,451.00","1.50M","0.84%"
"06-08-2025","1,463.20","1,480.90","1,483.70","1,456.40","1.74M","-1.32%"
"05-08-2025","1,482.70","1,479.90","1,485.40","1,471.20","2.61M","0.56%"
"04-08-2025","1,474.40","1,452.10","1,475.40","1,440.60","2.38M","1.54%"
"01-08-2025","1,452.10","1,465.00","1,466.90","1,450.00","2.15M","-1.08%"
"31-07-2025","1,467.90","1,465.00","1,482.70","1,459.50","2.31M","-0.58%"
"30-07-2025","1,476.50","1,480.50","1,484.30","1,468.80","1.64M","0.28%"
"29-07-2025","1,472.40","1,466.10","1,477.50","1,461.00","6.22M","0.43%"
"28-07-2025","1,466.10","1,490.10","1,494.20","1,463.50","4.40M","-1.61%"
"25-07-2025","1,490.10","1,501.10","1,512.20","1,486.60","2.73M","-1.13%"
"24-07-2025","1,507.20","1,530.00","1,537.90","1,501.60","4.65M","-1.48%"
"23-07-2025","1,529.80","1,524.10","1,536.00","1,518.00","3.47M","0.64%"
"22-07-2025","1,520.10","1,533.10","1,539.80","1,518.30","3.22M","-0.67%"
"21-07-2025","1,530.40","1,548.80","1,550.70","1,526.00","3.37M","-1.19%"
"18-07-2025","1,548.80","1,544.00","1,550.00","1,530.00","3.90M","0.32%"
"17-07-2025","1,543.90","1,563.60","1,566.80","1,542.40","4.97M","-1.21%"
"16-07-2025","1,562.80","1,566.40","1,574.00","1,560.00","5.22M","-0.23%"
"15-07-2025","1,566.40","1,590.00","1,621.40","1,550.00","14.69M","-3.30%"
"14-07-2025","1,619.80","1,640.00","1,642.40","1,607.00","3.33M","-1.13%"
"11-07-2025","1,638.30","1,643.20","1,655.50","1,630.00","2.55M","-1.53%"
"10-07-2025","1,663.70","1,675.00","1,679.90","1,649.00","2.74M","-0.62%"
"09-07-2025","1,674.00","1,710.00","1,714.30","1,671.00","2.89M","-2.00%"
"08-07-2025","1,708.10","1,700.00","1,718.90","1,687.50","2.14M","-0.13%"
"07-07-2025","1,710.40","1,725.50","1,725.50","1,703.30","1.37M","-0.90%"
"04-07-2025","1,725.90","1,715.00","1,729.00","1,706.20","768.50K","0.82%"
"03-07-2025","1,711.90","1,716.00","1,730.50","1,706.50","1.84M","-0.39%"
"02-07-2025","1,718.60","1,722.00","1,738.50","1,711.00","2.07M","0.02%"
"01-07-2025","1,718.30","1,728.60","1,745.00","1,714.00","1.64M","-0.60%"
"30-06-2025","1,728.60","1,725.00","1,734.80","1,713.30","1.86M","0.31%"
"27-06-2025","1,723.30","1,735.00","1,752.50","1,710.80","6.48M","-0.05%"
"26-06-2025","1,724.10","1,710.00","1,726.90","1,702.70","2.97M","0.41%"
"25-06-2025","1,717.10","1,702.00","1,720.70","1,701.00","1.31M","1.50%"
"24-06-2025","1,691.80","1,719.90","1,732.60","1,689.20","3.60M","-0.67%"
"23-06-2025","1,703.20","1,729.20","1,729.80","1,699.20","2.22M","-2.11%"
"20-06-2025","1,739.90","1,713.90","1,742.60","1,709.10","2.72M","1.52%"
